车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-12-17,12:26,2025-12-17,12:26,-2,,4.1,-4.6,0.0,0.0,0.0,0.0,8.2,15.1,2.0,69.0,0,晴
G339,石家庄,2025-12-17,13:37,2025-12-17,13:42,-2,,7.6,-2.9,0.0,0.0,0.0,0.0,11.5,24.5,0.0,67.0,0,晴
G339,鹤壁东,2025-12-17,14:43,2025-12-17,15:00,0,,11.3,-1.6,0.0,0.0,0.0,0.0,18.4,33.8,0.0,54.0,0,晴
G339,新乡东,2025-12-17,15:16,2025-12-17,15:18,0,,10.6,-2.3,0.0,0.0,0.0,0.0,11.2,23.0,0.0,62.0,0,晴
G339,郑州东,2025-12-17,15:38,2025-12-17,15:42,0,,11.2,-0.1,0.0,0.0,0.0,0.0,11.7,23.8,0.0,56.0,0,晴
G339,许昌东,2025-12-17,16:04,2025-12-17,16:10,0,,11.0,0.0,0.0,0.0,0.0,0.0,11.2,20.9,0.0,64.0,0,晴
G339,漯河西,2025-12-17,16:26,2025-12-17,16:28,0,,10.4,-0.4,0.0,0.0,0.0,0.0,9.0,17.6,0.0,76.0,0,晴
G339,驻马店西,2025-12-17,16:46,2025-12-17,16:48,0,,9.3,-0.4,0.0,0.0,0.0,0.0,11.9,21.6,0.0,81.0,0,晴
G339,信阳东,2025-12-17,17:13,2025-12-17,17:16,0,,10.7,1.5,0.0,0.0,0.0,0.0,12.1,23.4,0.0,80.0,0,晴
G339,武汉,2025-12-17,18:00,2025-12-17,18:20,0,,13.2,5.8,0.0,0.0,0.0,0.0,13.6,30.6,8.0,74.0,3,阴
G339,岳阳东,2025-12-17,19:17,2025-12-17,19:19,0,,14.7,8.5,0.0,0.0,0.0,0.0,16.0,36.7,31.0,65.0,3,阴
G339,长沙南,2025-12-17,19:54,2025-12-17,19:57,0,,16.9,11.1,0.0,0.0,0.0,0.0,14.3,36.0,65.0,61.0,3,阴
G339,衡阳东,2025-12-17,20:35,2025-12-17,20:37,0,,18.5,11.5,0.0,0.0,0.0,0.0,9.3,16.6,58.0,69.0,3,阴
G339,耒阳西,2025-12-17,20:54,2025-12-17,21:07,-1,,18.9,10.1,0.0,0.0,0.0,0.0,12.8,28.4,33.0,73.0,3,阴
G339,郴州西,2025-12-17,21:28,2025-12-17,21:30,-1,,19.2,10.5,0.0,0.0,0.0,0.0,10.6,26.6,43.0,71.0,3,阴
G339,广州南,2025-12-17,22:52,,,-7,,25.5,16.4,0.1,0.1,0.0,1.0,11.2,26.3,32.0,65.0,51,小毛毛雨
