车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-08-25,12:26,2025-08-25,12:26,0,,30.9,21.7,0.0,0.0,0.0,0.0,6.3,13.7,11.0,76.0,3,阴
G339,石家庄,2025-08-25,13:37,2025-08-25,13:42,-3,,30.4,19.7,0.0,0.0,0.0,0.0,6.7,17.3,36.0,77.0,3,阴
G339,鹤壁东,2025-08-25,14:43,2025-08-25,15:00,0,,32.6,21.7,0.0,0.0,0.0,0.0,10.7,25.6,43.0,68.0,3,阴
G339,新乡东,2025-08-25,15:16,2025-08-25,15:18,0,,31.1,20.8,12.9,12.9,0.0,4.0,8.9,21.2,54.0,80.0,65,大雨
G339,郑州东,2025-08-25,15:38,2025-08-25,15:42,0,,29.9,21.6,12.5,12.5,0.0,7.0,8.2,19.8,75.0,81.0,65,大雨
G339,许昌东,2025-08-25,16:04,2025-08-25,16:10,0,,31.8,22.8,22.4,22.4,0.0,11.0,9.8,21.2,85.0,79.0,65,大雨
G339,漯河西,2025-08-25,16:26,2025-08-25,16:28,-1,,31.5,23.4,8.4,8.4,0.0,9.0,9.4,20.2,88.0,80.0,63,中雨
G339,驻马店西,2025-08-25,16:46,2025-08-25,16:48,0,,31.7,23.5,2.3,2.3,0.0,4.0,12.0,24.8,79.0,83.0,55,浓毛毛雨
G339,信阳东,2025-08-25,17:13,2025-08-25,17:16,0,,33.5,25.2,0.0,0.0,0.0,0.0,6.3,20.9,83.0,82.0,3,阴
G339,武汉,2025-08-25,18:00,2025-08-25,18:20,0,,38.7,27.8,0.5,0.5,0.0,4.0,12.3,40.7,49.0,56.0,51,小毛毛雨
G339,咸宁北,2025-08-25,18:44,2025-08-25,18:46,0,,37.4,25.8,0.0,0.0,0.0,0.0,12.1,41.8,44.0,63.0,3,阴
G339,岳阳东,2025-08-25,19:17,2025-08-25,19:19,0,,38.5,27.3,0.0,0.0,0.0,0.0,18.4,42.1,40.0,53.0,3,阴
G339,长沙南,2025-08-25,19:54,2025-08-25,19:57,0,,39.8,27.3,0.0,0.0,0.0,0.0,14.1,34.2,45.0,50.0,3,阴
G339,衡阳东,2025-08-25,20:35,2025-08-25,20:37,5,,37.7,25.8,0.0,0.0,0.0,0.0,11.3,24.1,30.0,61.0,3,阴
G339,耒阳西,2025-08-25,20:54,2025-08-25,21:07,3,,36.3,24.8,0.0,0.0,0.0,0.0,15.5,32.0,28.0,69.0,3,阴
G339,郴州西,2025-08-25,21:28,2025-08-25,21:30,6,,35.2,22.3,2.0,2.0,0.0,3.0,10.0,25.2,37.0,78.0,55,浓毛毛雨
G339,广州南,2025-08-25,22:52,,,-1,,33.3,25.6,2.8,2.8,0.0,3.0,13.5,34.2,99.0,79.0,61,小雨
