车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-11-30,12:26,2025-11-30,12:26,0,,9.8,0.6,0.0,0.0,0.0,0.0,23.7,56.2,23.0,33.0,3,阴
G339,石家庄,2025-11-30,13:37,2025-11-30,13:42,0,,14.2,3.7,0.0,0.0,0.0,0.0,27.9,66.2,8.0,22.0,2,多云
G339,鹤壁东,2025-11-30,14:43,2025-11-30,15:00,0,,22.2,3.1,0.0,0.0,0.0,0.0,19.6,36.0,0.0,32.0,0,晴
G339,新乡东,2025-11-30,15:16,2025-11-30,15:18,0,,22.3,5.3,0.0,0.0,0.0,0.0,21.8,41.8,1.0,32.0,0,晴
G339,郑州东,2025-11-30,15:38,2025-11-30,15:42,0,,20.1,8.9,0.0,0.0,0.0,0.0,20.2,49.0,0.0,22.0,0,晴
G339,许昌东,2025-11-30,16:04,2025-11-30,16:10,0,,20.9,4.9,0.0,0.0,0.0,0.0,19.1,37.4,9.0,45.0,2,多云
G339,漯河西,2025-11-30,16:26,2025-11-30,16:28,0,,19.8,7.0,0.0,0.0,0.0,0.0,15.2,29.2,29.0,60.0,3,阴
G339,驻马店西,2025-11-30,16:46,2025-11-30,16:48,0,,19.2,5.9,0.0,0.0,0.0,0.0,15.6,31.7,38.0,63.0,3,阴
G339,信阳东,2025-11-30,17:13,2025-11-30,17:16,0,,20.9,5.9,0.0,0.0,0.0,0.0,13.1,22.7,45.0,67.0,3,阴
G339,武汉,2025-11-30,18:00,2025-11-30,18:20,-3,,20.3,8.0,0.0,0.0,0.0,0.0,10.9,20.2,34.0,73.0,3,阴
G339,岳阳东,2025-11-30,19:17,2025-11-30,19:19,0,,20.1,9.1,0.0,0.0,0.0,0.0,11.2,19.8,8.0,63.0,2,多云
G339,长沙南,2025-11-30,19:54,2025-11-30,19:57,0,,23.6,9.4,0.0,0.0,0.0,0.0,6.8,17.6,0.0,50.0,0,晴
G339,衡阳东,2025-11-30,20:35,2025-11-30,20:37,0,,22.5,8.0,0.0,0.0,0.0,0.0,12.0,20.9,1.0,65.0,0,晴
G339,耒阳西,2025-11-30,20:54,2025-11-30,21:07,0,,24.6,8.4,0.0,0.0,0.0,0.0,9.0,17.3,16.0,60.0,3,阴
G339,郴州西,2025-11-30,21:28,2025-11-30,21:30,0,,25.2,7.2,0.0,0.0,0.0,0.0,5.6,18.4,19.0,57.0,3,阴
G339,广州南,2025-11-30,22:52,,,-5,,21.6,17.2,1.6,1.6,0.0,4.0,7.4,17.3,89.0,71.0,53,毛毛雨
