车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-09-07,12:26,2025-09-07,12:26,0,,29.4,19.1,0.0,0.0,0.0,0.0,12.3,31.7,10.0,58.0,3,阴
G339,石家庄,2025-09-07,13:37,2025-09-07,13:42,-3,,31.6,19.4,0.0,0.0,0.0,0.0,12.3,26.3,30.0,57.0,3,阴
G339,鹤壁东,2025-09-07,14:43,2025-09-07,15:00,0,,30.0,18.4,0.0,0.0,0.0,0.0,17.3,34.6,63.0,72.0,3,阴
G339,新乡东,2025-09-07,15:16,2025-09-07,15:18,0,,29.3,19.4,0.0,0.0,0.0,0.0,11.7,28.1,66.0,76.0,3,阴
G339,郑州东,2025-09-07,15:38,2025-09-07,15:42,0,,28.9,21.2,0.0,0.0,0.0,0.0,11.2,29.2,87.0,74.0,3,阴
G339,许昌东,2025-09-07,16:04,2025-09-07,16:10,7,,25.5,20.6,1.5,1.5,0.0,3.0,12.6,27.0,99.0,82.0,55,浓毛毛雨
G339,漯河西,2025-09-07,16:26,2025-09-07,16:28,2,,27.3,20.7,1.2,1.2,0.0,3.0,7.9,21.2,95.0,81.0,53,毛毛雨
G339,驻马店西,2025-09-07,16:46,2025-09-07,16:48,2,,26.2,20.7,0.2,0.2,0.0,2.0,8.2,15.5,90.0,82.0,51,小毛毛雨
G339,信阳东,2025-09-07,17:13,2025-09-07,17:16,3,,29.9,21.0,0.0,0.0,0.0,0.0,8.8,20.9,73.0,75.0,3,阴
G339,武汉,2025-09-07,18:00,2025-09-07,18:20,0,,32.3,23.9,0.3,0.3,0.0,2.0,8.1,17.6,71.0,79.0,51,小毛毛雨
G339,咸宁北,2025-09-07,18:44,2025-09-07,18:46,1,,32.5,25.0,0.6,0.6,0.0,3.0,8.3,20.5,81.0,81.0,51,小毛毛雨
G339,岳阳东,2025-09-07,19:17,2025-09-07,19:19,0,,29.8,24.6,10.2,10.2,0.0,7.0,11.4,23.0,59.0,82.0,63,中雨
G339,长沙南,2025-09-07,19:54,2025-09-07,19:57,0,,33.2,25.5,0.2,0.2,0.0,2.0,8.0,23.4,52.0,78.0,51,小毛毛雨
G339,衡阳东,2025-09-07,20:35,2025-09-07,20:37,4,,34.8,26.3,1.2,1.2,0.0,7.0,10.3,24.1,62.0,72.0,51,小毛毛雨
G339,耒阳西,2025-09-07,20:54,2025-09-07,21:07,3,,35.2,25.4,1.8,1.8,0.0,10.0,7.7,22.0,64.0,80.0,53,毛毛雨
G339,郴州西,2025-09-07,21:28,2025-09-07,21:30,0,,33.5,24.8,3.0,3.0,0.0,7.0,9.1,27.0,85.0,85.0,61,小雨
G339,广州南,2025-09-07,22:52,,,0,,34.4,26.3,7.8,7.8,0.0,10.0,15.6,42.8,63.0,72.0,61,小雨
