车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-11-08,12:26,2025-11-08,12:26,0,,12.6,7.5,0.0,0.0,0.0,0.0,12.0,26.3,41.0,81.0,3,阴
G339,石家庄,2025-11-08,13:37,2025-11-08,13:42,0,,15.0,8.4,0.0,0.0,0.0,0.0,12.5,27.4,52.0,85.0,3,阴
G339,鹤壁东,2025-11-08,14:43,2025-11-08,15:00,0,,15.9,7.8,0.0,0.0,0.0,0.0,13.2,27.4,49.0,87.0,3,阴
G339,新乡东,2025-11-08,15:16,2025-11-08,15:18,0,,15.5,8.9,0.0,0.0,0.0,0.0,6.5,18.0,57.0,88.0,3,阴
G339,郑州东,2025-11-08,15:38,2025-11-08,15:42,0,,16.3,9.6,0.0,0.0,0.0,0.0,8.6,22.3,52.0,86.0,3,阴
G339,许昌东,2025-11-08,16:04,2025-11-08,16:10,-1,,18.1,9.4,0.1,0.1,0.0,1.0,14.8,32.4,25.0,83.0,51,小毛毛雨
G339,漯河西,2025-11-08,16:26,2025-11-08,16:28,0,,17.8,9.8,0.0,0.0,0.0,0.0,16.7,35.6,34.0,81.0,3,阴
G339,驻马店西,2025-11-08,16:46,2025-11-08,16:48,0,,17.7,10.6,2.5,2.5,0.0,4.0,18.9,38.9,54.0,82.0,55,浓毛毛雨
G339,信阳东,2025-11-08,17:13,2025-11-08,17:16,0,,18.2,11.7,0.3,0.3,0.0,2.0,18.1,37.4,72.0,79.0,51,小毛毛雨
G339,武汉,2025-11-08,18:00,2025-11-08,18:20,-3,,18.0,14.9,0.1,0.1,0.0,1.0,16.7,39.2,92.0,82.0,51,小毛毛雨
G339,咸宁北,2025-11-08,18:44,2025-11-08,18:46,-2,,17.5,14.9,9.8,9.8,0.0,22.0,12.0,24.8,100.0,92.0,61,小雨
G339,岳阳东,2025-11-08,19:17,2025-11-08,19:19,0,,16.3,14.6,12.9,12.9,0.0,23.0,19.5,41.8,100.0,92.0,61,小雨
G339,长沙南,2025-11-08,19:54,2025-11-08,19:57,-3,,17.5,15.1,30.4,30.4,0.0,24.0,16.6,37.1,100.0,95.0,63,中雨
G339,衡阳东,2025-11-08,20:35,2025-11-08,20:37,-2,,19.1,15.5,17.6,17.6,0.0,15.0,10.0,22.0,100.0,91.0,65,大雨
G339,耒阳西,2025-11-08,20:54,2025-11-08,21:07,-1,,19.4,15.9,10.0,10.0,0.0,13.0,13.3,27.4,100.0,91.0,61,小雨
G339,郴州西,2025-11-08,21:28,2025-11-08,21:30,0,,20.1,15.4,11.0,11.0,0.0,21.0,12.1,24.5,100.0,96.0,63,中雨
G339,广州南,2025-11-08,22:52,,,-1,,29.8,23.2,0.6,0.6,0.0,4.0,8.9,20.5,62.0,78.0,51,小毛毛雨
