车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-09-25,12:26,2025-09-25,12:26,0,,28.0,16.5,0.0,0.0,0.0,0.0,7.6,16.2,64.0,59.0,3,阴
G339,石家庄,2025-09-25,13:37,2025-09-25,13:42,0,,29.2,14.6,0.0,0.0,0.0,0.0,8.4,22.3,19.0,59.0,3,阴
G339,鹤壁东,2025-09-25,14:43,2025-09-25,15:00,-1,,27.0,14.0,0.0,0.0,0.0,0.0,6.6,18.0,0.0,63.0,0,晴
G339,新乡东,2025-09-25,15:16,2025-09-25,15:18,-1,,27.0,14.0,0.0,0.0,0.0,0.0,6.4,16.2,4.0,73.0,3,阴
G339,郑州东,2025-09-25,15:38,2025-09-25,15:42,0,,26.5,14.6,0.0,0.0,0.0,0.0,7.1,18.0,15.0,73.0,3,阴
G339,许昌东,2025-09-25,16:04,2025-09-25,16:10,0,,26.4,13.9,0.0,0.0,0.0,0.0,9.0,23.4,59.0,80.0,3,阴
G339,漯河西,2025-09-25,16:26,2025-09-25,16:28,0,,26.5,14.3,0.1,0.1,0.0,1.0,11.5,27.4,65.0,82.0,51,小毛毛雨
G339,驻马店西,2025-09-25,16:46,2025-09-25,16:48,-1,,24.1,16.4,8.2,8.2,0.0,8.0,14.1,31.3,68.0,85.0,61,小雨
G339,信阳东,2025-09-25,17:13,2025-09-25,17:16,0,,22.0,17.7,6.2,6.2,0.0,14.0,12.4,26.3,85.0,91.0,61,小雨
G339,武汉,2025-09-25,18:00,2025-09-25,18:20,0,,23.5,20.1,6.4,6.4,0.0,13.0,12.6,28.8,100.0,91.0,61,小雨
G339,咸宁北,2025-09-25,18:44,2025-09-25,18:46,0,,26.3,20.5,7.1,7.1,0.0,11.0,13.4,28.8,100.0,90.0,61,小雨
G339,岳阳东,2025-09-25,19:17,2025-09-25,19:19,0,,23.8,20.2,11.2,11.2,0.0,15.0,21.7,46.1,95.0,91.0,61,小雨
G339,长沙南,2025-09-25,19:54,2025-09-25,19:57,2,,27.3,20.6,6.6,6.6,0.0,15.0,14.6,36.7,90.0,89.0,61,小雨
G339,衡阳东,2025-09-25,20:35,2025-09-25,20:37,3,,28.5,21.0,11.3,11.3,0.0,14.0,19.2,41.0,97.0,90.0,63,中雨
G339,耒阳西,2025-09-25,20:54,2025-09-25,21:07,3,,31.3,20.4,17.8,17.8,0.0,15.0,13.8,25.9,99.0,91.0,65,大雨
G339,郴州西,2025-09-25,21:28,2025-09-25,21:30,2,,30.2,19.9,27.2,27.2,0.0,23.0,11.6,29.5,100.0,93.0,63,中雨
G339,广州南,2025-09-25,22:52,,,0,,29.5,23.8,21.9,21.9,0.0,22.0,24.5,56.2,95.0,89.0,63,中雨
