车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-10-02,12:26,2025-10-02,12:26,0,,27.4,18.7,0.0,0.0,0.0,0.0,12.0,33.5,23.0,51.0,3,阴
G339,石家庄,2025-10-02,13:37,2025-10-02,13:42,-4,,25.7,20.2,0.1,0.1,0.0,1.0,10.1,30.6,69.0,47.0,51,小毛毛雨
G339,鹤壁东,2025-10-02,14:43,2025-10-02,15:00,0,,21.0,16.4,4.5,4.5,0.0,9.0,18.3,36.4,97.0,82.0,61,小雨
G339,新乡东,2025-10-02,15:16,2025-10-02,15:18,4,,20.9,16.7,6.1,6.1,0.0,10.0,17.9,34.9,97.0,81.0,61,小雨
G339,郑州东,2025-10-02,15:38,2025-10-02,15:42,4,,19.4,16.5,6.5,6.5,0.0,14.0,16.5,37.1,97.0,88.0,61,小雨
G339,许昌东,2025-10-02,16:04,2025-10-02,16:10,3,,19.5,16.8,8.6,8.6,0.0,14.0,19.4,40.7,95.0,87.0,63,中雨
G339,漯河西,2025-10-02,16:26,2025-10-02,16:28,1,,19.1,17.0,16.4,16.4,0.0,13.0,20.0,39.2,97.0,89.0,63,中雨
G339,驻马店西,2025-10-02,16:46,2025-10-02,16:48,2,,19.5,16.7,6.6,6.6,0.0,14.0,19.7,36.7,98.0,91.0,61,小雨
G339,信阳东,2025-10-02,17:13,2025-10-02,17:16,2,,23.4,17.3,35.8,35.8,0.0,16.0,15.2,40.7,100.0,93.0,65,大雨
G339,武汉,2025-10-02,18:00,2025-10-02,18:20,1,,31.3,19.8,7.8,7.8,0.0,6.0,15.4,36.7,89.0,83.0,63,中雨
G339,咸宁北,2025-10-02,18:44,2025-10-02,18:46,-1,,34.6,24.5,0.0,0.0,0.0,0.0,19.5,41.0,84.0,74.0,3,阴
G339,岳阳东,2025-10-02,19:17,2025-10-02,19:19,0,,32.1,23.7,1.1,1.1,0.0,4.0,19.9,42.5,82.0,77.0,51,小毛毛雨
G339,长沙南,2025-10-02,19:54,2025-10-02,19:57,0,,34.7,27.4,0.0,0.0,0.0,0.0,16.5,48.6,53.0,62.0,3,阴
G339,衡阳东,2025-10-02,20:35,2025-10-02,20:37,1,,34.1,26.2,0.0,0.0,0.0,0.0,16.8,36.4,27.0,68.0,3,阴
G339,耒阳西,2025-10-02,20:54,2025-10-02,21:07,1,,34.6,26.9,0.0,0.0,0.0,0.0,16.2,35.6,29.0,63.0,3,阴
G339,郴州西,2025-10-02,21:28,2025-10-02,21:30,2,,34.6,25.2,0.0,0.0,0.0,0.0,12.4,29.9,25.0,65.0,3,阴
G339,广州南,2025-10-02,22:52,,,-3,,32.1,25.2,0.1,0.1,0.0,1.0,8.4,21.2,46.0,75.0,51,小毛毛雨
