车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-09-16,12:26,2025-09-16,12:26,0,,25.3,20.8,0.1,0.1,0.0,1.0,22.8,56.9,85.0,48.0,51,小毛毛雨
G339,石家庄,2025-09-16,13:37,2025-09-16,13:42,0,,24.7,18.3,4.9,4.9,0.0,7.0,13.8,35.3,99.0,80.0,61,小雨
G339,鹤壁东,2025-09-16,14:43,2025-09-16,15:00,-1,,26.0,18.2,18.3,18.3,0.0,11.0,33.1,59.8,91.0,88.0,65,大雨
G339,新乡东,2025-09-16,15:16,2025-09-16,15:18,0,,25.3,19.8,20.8,20.8,0.0,11.0,30.2,61.6,90.0,86.0,63,中雨
G339,郑州东,2025-09-16,15:38,2025-09-16,15:42,-1,,26.4,19.2,24.1,24.1,0.0,11.0,25.7,56.9,80.0,87.0,65,大雨
G339,许昌东,2025-09-16,16:04,2025-09-16,16:10,-1,,29.2,20.2,30.1,30.1,0.0,17.0,26.7,55.1,94.0,89.0,65,大雨
G339,漯河西,2025-09-16,16:26,2025-09-16,16:28,-1,,29.7,20.6,35.9,35.9,0.0,21.0,25.3,48.6,97.0,91.0,65,大雨
G339,驻马店西,2025-09-16,16:46,2025-09-16,16:48,-1,,32.8,22.4,35.1,35.1,0.0,15.0,18.7,42.8,97.0,89.0,65,大雨
G339,信阳东,2025-09-16,17:13,2025-09-16,17:16,-1,,33.8,24.2,7.1,7.1,0.0,4.0,20.0,41.4,82.0,81.0,63,中雨
G339,武汉,2025-09-16,18:00,2025-09-16,18:20,-4,,34.5,27.2,0.0,0.0,0.0,0.0,12.7,29.9,23.0,73.0,3,阴
G339,咸宁北,2025-09-16,18:44,2025-09-16,18:46,-2,,35.9,25.5,0.0,0.0,0.0,0.0,12.4,28.1,3.0,67.0,0,晴
G339,岳阳东,2025-09-16,19:17,2025-09-16,19:19,0,,34.1,26.8,0.0,0.0,0.0,0.0,14.1,31.7,22.0,69.0,3,阴
G339,长沙南,2025-09-16,19:54,2025-09-16,19:57,-1,,37.4,27.9,0.0,0.0,0.0,0.0,11.4,34.2,17.0,49.0,2,多云
G339,衡阳东,2025-09-16,20:35,2025-09-16,20:37,3,,37.9,28.7,0.0,0.0,0.0,0.0,10.2,27.4,24.0,44.0,2,多云
G339,耒阳西,2025-09-16,20:54,2025-09-16,21:07,-1,,38.3,28.3,0.1,0.1,0.0,1.0,12.5,29.9,17.0,47.0,51,小毛毛雨
G339,郴州西,2025-09-16,21:28,2025-09-16,21:30,0,,36.4,25.5,0.0,0.0,0.0,0.0,11.5,29.5,21.0,56.0,2,多云
G339,广州南,2025-09-16,22:52,,,-8,,33.7,25.7,3.1,3.1,0.0,4.0,10.7,33.5,70.0,78.0,61,小雨
