车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-09-26,12:26,2025-09-26,12:26,0,,29.1,18.0,0.0,0.0,0.0,0.0,10.2,25.6,78.0,56.0,3,阴
G339,石家庄,2025-09-26,13:37,2025-09-26,13:42,0,,28.2,15.5,0.3,0.3,0.0,1.0,10.1,30.2,73.0,58.0,51,小毛毛雨
G339,鹤壁东,2025-09-26,14:43,2025-09-26,15:00,0,,24.3,15.6,3.5,3.5,0.0,6.0,10.7,24.5,66.0,71.0,61,小雨
G339,新乡东,2025-09-26,15:16,2025-09-26,15:18,0,,24.6,17.2,7.6,7.6,0.0,6.0,7.0,16.9,92.0,75.0,63,中雨
G339,郑州东,2025-09-26,15:38,2025-09-26,15:42,0,,22.4,17.4,13.9,13.9,0.0,9.0,10.4,22.0,100.0,84.0,63,中雨
G339,许昌东,2025-09-26,16:04,2025-09-26,16:10,0,,21.5,18.4,6.8,6.8,0.0,13.0,9.9,23.4,96.0,87.0,61,小雨
G339,漯河西,2025-09-26,16:26,2025-09-26,16:28,0,,20.5,18.3,13.3,13.3,0.0,22.0,11.4,24.1,100.0,91.0,61,小雨
G339,驻马店西,2025-09-26,16:46,2025-09-26,16:48,-1,,20.9,18.7,25.4,25.4,0.0,23.0,13.2,25.2,100.0,95.0,61,小雨
G339,信阳东,2025-09-26,17:13,2025-09-26,17:16,0,,22.7,19.7,19.2,19.2,0.0,21.0,12.0,24.5,100.0,96.0,63,中雨
G339,武汉,2025-09-26,18:00,2025-09-26,18:20,-3,,28.7,21.2,0.0,0.0,0.0,0.0,8.3,19.4,93.0,87.0,3,阴
G339,咸宁北,2025-09-26,18:44,2025-09-26,18:46,0,,29.7,22.0,0.2,0.2,0.0,2.0,9.1,21.2,90.0,86.0,51,小毛毛雨
G339,岳阳东,2025-09-26,19:17,2025-09-26,19:19,0,,27.1,21.2,0.2,0.2,0.0,2.0,13.4,27.7,100.0,90.0,51,小毛毛雨
G339,长沙南,2025-09-26,19:54,2025-09-26,19:57,-1,,26.4,21.6,0.0,0.0,0.0,0.0,11.9,30.6,99.0,91.0,3,阴
G339,衡阳东,2025-09-26,20:35,2025-09-26,20:37,0,,29.4,22.2,0.2,0.2,0.0,2.0,11.3,22.0,85.0,86.0,51,小毛毛雨
G339,耒阳西,2025-09-26,20:54,2025-09-26,21:07,0,,29.6,22.3,0.3,0.3,0.0,3.0,13.0,25.2,90.0,85.0,51,小毛毛雨
G339,郴州西,2025-09-26,21:28,2025-09-26,21:30,0,,30.8,22.8,1.2,1.2,0.0,10.0,12.4,28.8,96.0,86.0,51,小毛毛雨
G339,广州南,2025-09-26,22:52,,,0,,32.7,24.3,0.7,0.7,0.0,3.0,12.7,38.5,86.0,80.0,53,毛毛雨
