车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2026-01-11,12:26,2026-01-11,12:26,0,,-2.4,-8.5,0.0,0.0,0.0,0.0,16.7,37.8,0.0,20.0,0,晴
G339,石家庄,2026-01-11,13:37,2026-01-11,13:42,-3,,1.0,-4.4,0.0,0.0,0.0,0.0,13.2,33.5,0.0,21.0,0,晴
G339,鹤壁东,2026-01-11,14:43,2026-01-11,15:00,2,,4.3,-4.9,0.0,0.0,0.0,0.0,26.6,47.2,0.0,26.0,0,晴
G339,新乡东,2026-01-11,15:16,2026-01-11,15:18,-1,,5.6,-4.7,0.0,0.0,0.0,0.0,13.2,31.3,0.0,25.0,0,晴
G339,郑州东,2026-01-11,15:38,2026-01-11,15:42,0,,6.4,-2.2,0.0,0.0,0.0,0.0,13.9,36.7,3.0,24.0,1,晴间多云
G339,许昌东,2026-01-11,16:04,2026-01-11,16:10,0,,7.3,-2.8,0.0,0.0,0.0,0.0,13.0,29.2,23.0,32.0,3,阴
G339,漯河西,2026-01-11,16:26,2026-01-11,16:28,-1,,7.9,-2.9,0.0,0.0,0.0,0.0,15.8,31.7,20.0,35.0,3,阴
G339,驻马店西,2026-01-11,16:46,2026-01-11,16:48,-1,,8.1,-1.9,0.0,0.0,0.0,0.0,13.2,27.4,23.0,41.0,3,阴
G339,信阳东,2026-01-11,17:13,2026-01-11,17:16,0,,10.3,-2.1,0.0,0.0,0.0,0.0,11.4,23.4,9.0,40.0,3,阴
G339,武汉,2026-01-11,18:00,2026-01-11,18:20,0,,11.9,2.6,0.0,0.0,0.0,0.0,14.5,29.2,0.0,50.0,0,晴
G339,咸宁北,2026-01-11,18:44,2026-01-11,18:46,0,,15.1,-0.5,0.0,0.0,0.0,0.0,11.8,25.6,5.0,52.0,3,阴
G339,岳阳东,2026-01-11,19:17,2026-01-11,19:19,0,,13.7,3.5,0.0,0.0,0.0,0.0,15.5,28.8,12.0,59.0,3,阴
G339,长沙南,2026-01-11,19:54,2026-01-11,19:57,0,,16.6,3.7,0.0,0.0,0.0,0.0,14.2,28.8,5.0,49.0,2,多云
G339,衡阳东,2026-01-11,20:35,2026-01-11,20:37,0,,16.3,4.1,0.0,0.0,0.0,0.0,10.3,19.8,4.0,69.0,3,阴
G339,耒阳西,2026-01-11,20:54,2026-01-11,21:07,0,,17.6,2.9,0.0,0.0,0.0,0.0,8.7,18.7,0.0,66.0,0,晴
G339,郴州西,2026-01-11,21:28,2026-01-11,21:30,0,,17.1,4.6,0.0,0.0,0.0,0.0,9.3,23.8,0.0,59.0,0,晴
G339,广州南,2026-01-11,22:52,,,-6,,20.4,10.4,0.0,0.0,0.0,0.0,14.5,32.0,23.0,46.0,3,阴
