车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2026-01-18,12:26,2026-01-18,12:26,0,,-4.8,-8.6,1.1,0.0,0.77,11.0,16.8,38.2,99.0,62.0,71,小雪
G339,石家庄,2026-01-18,13:37,2026-01-18,13:42,0,,-1.9,-5.0,0.4,0.0,0.35,4.0,9.4,27.0,100.0,68.0,71,小雪
G339,鹤壁东,2026-01-18,14:43,2026-01-18,15:00,0,,-0.7,-2.8,0.3,0.1,0.14,3.0,24.5,46.4,100.0,68.0,71,小雪
G339,新乡东,2026-01-18,15:16,2026-01-18,15:18,1,,0.1,-2.0,0.5,0.4,0.07,5.0,19.4,40.3,100.0,65.0,71,小雪
G339,郑州东,2026-01-18,15:38,2026-01-18,15:42,0,,-0.2,-2.1,0.5,0.5,0.0,5.0,15.7,36.4,100.0,70.0,51,小毛毛雨
G339,许昌东,2026-01-18,16:04,2026-01-18,16:10,0,,1.2,-1.5,0.8,0.8,0.0,7.0,19.0,40.7,100.0,73.0,51,小毛毛雨
G339,漯河西,2026-01-18,16:26,2026-01-18,16:28,-3,,2.2,-1.2,0.7,0.7,0.0,5.0,19.5,39.2,100.0,75.0,51,小毛毛雨
G339,驻马店西,2026-01-18,16:46,2026-01-18,16:48,3,,2.4,-1.4,1.7,1.7,0.0,14.0,21.3,40.0,100.0,81.0,51,小毛毛雨
G339,信阳东,2026-01-18,17:13,2026-01-18,17:16,4,,5.0,-0.9,2.3,2.3,0.0,12.0,18.7,34.9,100.0,86.0,51,小毛毛雨
G339,武汉,2026-01-18,18:00,2026-01-18,18:20,0,,12.8,3.3,2.2,2.2,0.0,6.0,17.5,40.7,79.0,81.0,55,浓毛毛雨
G339,咸宁北,2026-01-18,18:44,2026-01-18,18:46,1,,16.3,6.1,0.0,0.0,0.0,0.0,13.5,27.0,41.0,80.0,3,阴
G339,岳阳东,2026-01-18,19:17,2026-01-18,19:19,1,,13.3,5.2,0.0,0.0,0.0,0.0,24.7,50.8,70.0,84.0,3,阴
G339,长沙南,2026-01-18,19:54,2026-01-18,19:57,1,,19.7,8.5,0.0,0.0,0.0,0.0,18.6,42.5,28.0,77.0,3,阴
G339,衡阳东,2026-01-18,20:35,2026-01-18,20:37,1,,21.5,9.7,0.0,0.0,0.0,0.0,19.5,36.4,3.0,81.0,1,晴间多云
G339,耒阳西,2026-01-18,20:54,2026-01-18,21:07,0,,23.9,10.3,0.0,0.0,0.0,0.0,11.4,20.5,41.0,83.0,3,阴
G339,郴州西,2026-01-18,21:28,2026-01-18,21:30,9,,24.4,11.2,0.0,0.0,0.0,0.0,6.5,21.6,43.0,80.0,3,阴
G339,广州南,2026-01-18,22:52,,,0,,26.0,13.8,0.0,0.0,0.0,0.0,6.9,15.5,26.0,57.0,3,阴
