车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-11-25,12:26,2025-11-25,12:26,0,,5.2,-1.2,0.0,0.0,0.0,0.0,13.8,34.6,2.0,39.0,1,晴间多云
G339,石家庄,2025-11-25,13:37,2025-11-25,13:42,0,,9.4,0.4,0.0,0.0,0.0,0.0,13.6,34.2,0.0,33.0,0,晴
G339,鹤壁东,2025-11-25,14:43,2025-11-25,15:00,0,,10.3,-0.9,0.0,0.0,0.0,0.0,19.1,36.7,0.0,42.0,0,晴
G339,新乡东,2025-11-25,15:16,2025-11-25,15:18,0,,11.9,0.2,0.0,0.0,0.0,0.0,12.4,28.1,0.0,47.0,0,晴
G339,郑州东,2025-11-25,15:38,2025-11-25,15:42,0,,13.6,3.8,0.0,0.0,0.0,0.0,13.7,29.9,0.0,34.0,0,晴
G339,许昌东,2025-11-25,16:04,2025-11-25,16:10,0,,13.3,0.1,0.0,0.0,0.0,0.0,12.1,26.3,0.0,56.0,0,晴
G339,漯河西,2025-11-25,16:26,2025-11-25,16:28,-1,,14.2,0.3,0.0,0.0,0.0,0.0,12.4,27.7,0.0,55.0,0,晴
G339,驻马店西,2025-11-25,16:46,2025-11-25,16:48,-1,,15.0,2.3,0.0,0.0,0.0,0.0,14.7,26.6,0.0,46.0,0,晴
G339,信阳东,2025-11-25,17:13,2025-11-25,17:16,0,,15.4,3.1,0.0,0.0,0.0,0.0,12.4,26.3,0.0,46.0,0,晴
G339,武汉,2025-11-25,18:00,2025-11-25,18:20,-3,,14.0,5.8,0.0,0.0,0.0,0.0,8.5,19.1,0.0,54.0,0,晴
G339,岳阳东,2025-11-25,19:17,2025-11-25,19:19,0,,15.1,6.9,0.0,0.0,0.0,0.0,18.1,43.9,0.0,58.0,0,晴
G339,长沙南,2025-11-25,19:54,2025-11-25,19:57,0,,17.5,9.1,0.0,0.0,0.0,0.0,18.3,40.0,5.0,36.0,3,阴
G339,衡阳东,2025-11-25,20:35,2025-11-25,20:37,-3,,17.6,8.5,0.0,0.0,0.0,0.0,14.2,28.4,0.0,52.0,0,晴
G339,耒阳西,2025-11-25,20:54,2025-11-25,21:07,-1,,18.0,8.9,0.0,0.0,0.0,0.0,15.7,30.6,0.0,48.0,0,晴
G339,郴州西,2025-11-25,21:28,2025-11-25,21:30,-1,,17.9,8.6,0.0,0.0,0.0,0.0,13.0,32.0,0.0,59.0,0,晴
G339,广州南,2025-11-25,22:52,,,-6,,22.7,15.0,0.0,0.0,0.0,0.0,18.6,45.7,8.0,48.0,2,多云
