车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2026-01-21,12:26,2026-01-21,12:26,0,,-3.1,-13.8,0.0,0.0,0.0,0.0,11.7,28.4,1.0,27.0,0,晴
G339,石家庄,2026-01-21,13:37,2026-01-21,13:42,-2,,0.4,-11.5,0.0,0.0,0.0,0.0,9.2,23.0,23.0,40.0,3,阴
G339,鹤壁东,2026-01-21,14:43,2026-01-21,15:00,4,,0.9,-7.9,0.0,0.0,0.0,0.0,16.9,36.0,71.0,50.0,3,阴
G339,新乡东,2026-01-21,15:16,2026-01-21,15:18,4,,0.2,-7.7,0.0,0.0,0.0,0.0,10.5,25.2,75.0,48.0,3,阴
G339,郑州东,2026-01-21,15:38,2026-01-21,15:42,6,,-1.4,-9.7,0.0,0.0,0.0,0.0,9.1,19.1,79.0,63.0,3,阴
G339,许昌东,2026-01-21,16:04,2026-01-21,16:10,11,,-1.9,-9.1,0.0,0.0,0.0,0.0,5.3,12.6,68.0,61.0,3,阴
G339,漯河西,2026-01-21,16:26,2026-01-21,16:28,8,,-2.6,-10.2,0.0,0.0,0.0,0.0,4.2,9.7,69.0,71.0,3,阴
G339,驻马店西,2026-01-21,16:46,2026-01-21,16:48,8,,-3.5,-11.2,0.0,0.0,0.0,0.0,6.1,11.5,57.0,73.0,3,阴
G339,信阳东,2026-01-21,17:13,2026-01-21,17:16,11,,-3.0,-9.6,0.0,0.0,0.0,0.0,9.8,19.8,30.0,75.0,3,阴
G339,武汉,2026-01-21,18:00,2026-01-21,18:20,16,,0.9,-4.6,0.1,0.0,0.07,1.0,12.4,28.8,91.0,66.0,71,小雪
G339,咸宁北,2026-01-21,18:44,2026-01-21,18:46,-1,,-0.4,-3.2,0.7,0.2,0.35,7.0,10.3,22.0,100.0,80.0,71,小雪
G339,岳阳东,2026-01-21,19:17,2026-01-21,19:19,-2,,-1.2,-3.6,0.8,0.3,0.35,8.0,17.5,36.0,99.0,81.0,71,小雪
G339,长沙南,2026-01-21,19:54,2026-01-21,19:57,-2,,-0.5,-2.2,1.2,0.1,0.77,8.0,15.7,36.7,100.0,81.0,73,中雪
G339,衡阳东,2026-01-21,20:35,2026-01-21,20:37,-4,,1.4,-1.4,1.8,1.1,0.49,10.0,12.2,25.9,100.0,80.0,73,中雪
G339,耒阳西,2026-01-21,20:54,2026-01-21,21:07,6,,1.7,-0.9,2.6,2.5,0.07,15.0,15.5,33.8,100.0,82.0,71,小雪
G339,郴州西,2026-01-21,21:28,2026-01-21,21:30,4,,0.9,-1.0,6.8,5.2,1.12,21.0,12.3,28.4,100.0,89.0,71,小雪
G339,广州南,2026-01-21,22:52,,,-2,,11.5,9.2,0.0,0.0,0.0,0.0,15.9,36.4,100.0,57.0,3,阴
