车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-08-26,12:26,2025-08-26,12:26,0,,29.8,23.3,0.2,0.2,0.0,1.0,7.1,18.4,81.0,75.0,51,小毛毛雨
G339,石家庄,2025-08-26,13:37,2025-08-26,13:42,-3,,29.4,20.2,0.4,0.4,0.0,1.0,7.0,18.7,89.0,84.0,51,小毛毛雨
G339,鹤壁东,2025-08-26,14:43,2025-08-26,15:00,0,,31.3,22.6,0.3,0.3,0.0,1.0,14.0,31.0,79.0,69.0,51,小毛毛雨
G339,新乡东,2025-08-26,15:16,2025-08-26,15:18,0,,30.4,23.2,0.3,0.3,0.0,2.0,12.7,28.4,75.0,77.0,51,小毛毛雨
G339,郑州东,2025-08-26,15:38,2025-08-26,15:42,0,,30.8,23.8,0.2,0.2,0.0,1.0,11.3,31.3,64.0,76.0,51,小毛毛雨
G339,许昌东,2025-08-26,16:04,2025-08-26,16:10,0,,32.0,24.4,2.4,2.4,0.0,3.0,11.0,27.7,56.0,78.0,61,小雨
G339,漯河西,2025-08-26,16:26,2025-08-26,16:28,0,,32.2,23.8,14.9,14.9,0.0,14.0,12.5,30.2,71.0,84.0,63,中雨
G339,驻马店西,2025-08-26,16:46,2025-08-26,16:48,0,,32.3,24.0,9.6,9.6,0.0,6.0,15.0,36.4,70.0,83.0,65,大雨
G339,信阳东,2025-08-26,17:13,2025-08-26,17:16,0,,35.0,25.7,0.8,0.8,0.0,1.0,14.0,28.8,67.0,76.0,53,毛毛雨
G339,武汉,2025-08-26,18:00,2025-08-26,18:20,-4,,37.9,28.4,0.0,0.0,0.0,0.0,12.4,29.5,69.0,59.0,3,阴
G339,咸宁北,2025-08-26,18:44,2025-08-26,18:46,0,,36.2,25.8,0.0,0.0,0.0,0.0,11.3,20.2,76.0,61.0,3,阴
G339,岳阳东,2025-08-26,19:17,2025-08-26,19:19,0,,38.0,27.9,0.0,0.0,0.0,0.0,13.1,28.4,75.0,53.0,3,阴
G339,长沙南,2025-08-26,19:54,2025-08-26,19:57,0,,39.9,28.3,0.8,0.8,0.0,2.0,8.8,26.6,47.0,49.0,53,毛毛雨
G339,衡阳东,2025-08-26,20:35,2025-08-26,20:37,4,,38.5,27.2,0.0,0.0,0.0,0.0,12.0,30.6,50.0,53.0,3,阴
G339,耒阳西,2025-08-26,20:54,2025-08-26,21:07,4,,36.8,24.9,0.1,0.1,0.0,1.0,15.7,35.6,66.0,63.0,51,小毛毛雨
G339,郴州西,2025-08-26,21:28,2025-08-26,21:30,0,,35.3,22.2,0.9,0.9,0.0,2.0,18.5,44.6,77.0,78.0,53,毛毛雨
G339,广州南,2025-08-26,22:52,,,0,,33.7,24.5,0.3,0.3,0.0,2.0,7.2,23.8,72.0,74.0,51,小毛毛雨
