车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-11-03,12:26,2025-11-03,12:26,0,,13.1,2.6,0.1,0.1,0.0,1.0,11.4,28.8,3.0,67.0,51,小毛毛雨
G339,石家庄,2025-11-03,13:37,2025-11-03,13:42,0,,13.6,3.9,0.0,0.0,0.0,0.0,7.6,18.0,10.0,73.0,3,阴
G339,鹤壁东,2025-11-03,14:43,2025-11-03,15:00,-1,,17.2,5.1,0.0,0.0,0.0,0.0,22.8,42.8,1.0,68.0,0,晴
G339,新乡东,2025-11-03,15:16,2025-11-03,15:18,0,,17.8,5.6,0.0,0.0,0.0,0.0,10.8,24.8,1.0,72.0,1,晴间多云
G339,郑州东,2025-11-03,15:38,2025-11-03,15:42,0,,17.9,6.9,0.0,0.0,0.0,0.0,10.6,25.6,35.0,74.0,3,阴
G339,许昌东,2025-11-03,16:04,2025-11-03,16:10,0,,18.8,6.6,0.0,0.0,0.0,0.0,11.0,24.8,45.0,75.0,3,阴
G339,漯河西,2025-11-03,16:26,2025-11-03,16:28,0,,19.1,8.0,0.0,0.0,0.0,0.0,11.7,27.4,52.0,75.0,3,阴
G339,驻马店西,2025-11-03,16:46,2025-11-03,16:48,0,,19.0,9.0,0.0,0.0,0.0,0.0,11.5,27.0,91.0,75.0,3,阴
G339,信阳东,2025-11-03,17:13,2025-11-03,17:16,0,,20.1,9.8,0.0,0.0,0.0,0.0,7.8,16.6,96.0,74.0,3,阴
G339,武汉,2025-11-03,18:00,2025-11-03,18:20,-3,,21.0,15.4,0.0,0.0,0.0,0.0,9.8,22.3,99.0,71.0,3,阴
G339,咸宁北,2025-11-03,18:44,2025-11-03,18:46,0,,22.3,14.9,0.0,0.0,0.0,0.0,8.6,20.2,96.0,66.0,3,阴
G339,岳阳东,2025-11-03,19:17,2025-11-03,19:19,0,,19.8,15.3,0.0,0.0,0.0,0.0,10.3,23.8,100.0,87.0,3,阴
G339,长沙南,2025-11-03,19:54,2025-11-03,19:57,-2,,16.8,14.8,13.0,13.0,0.0,21.0,10.3,21.6,100.0,90.0,61,小雨
G339,衡阳东,2025-11-03,20:35,2025-11-03,20:37,0,,16.3,14.4,28.2,28.2,0.0,22.0,11.8,22.0,100.0,94.0,63,中雨
G339,耒阳西,2025-11-03,20:54,2025-11-03,21:07,-1,,15.9,14.5,20.3,20.3,0.0,21.0,11.2,21.2,100.0,97.0,61,小雨
G339,郴州西,2025-11-03,21:28,2025-11-03,21:30,0,,14.3,12.9,21.1,21.1,0.0,24.0,8.6,17.3,100.0,97.0,61,小雨
G339,广州南,2025-11-03,22:52,,,-8,,20.1,17.5,0.4,0.4,0.0,4.0,15.4,36.0,99.0,68.0,51,小毛毛雨
