车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-10-07,12:26,2025-10-07,12:26,0,,21.9,14.2,0.0,0.0,0.0,0.0,7.8,18.0,48.0,79.0,3,阴
G339,石家庄,2025-10-07,13:37,2025-10-07,13:42,0,,20.2,14.2,1.2,1.2,0.0,5.0,8.9,23.0,87.0,88.0,53,毛毛雨
G339,鹤壁东,2025-10-07,14:43,2025-10-07,15:00,0,,22.5,14.3,0.0,0.0,0.0,0.0,10.2,19.1,71.0,81.0,3,阴
G339,新乡东,2025-10-07,15:16,2025-10-07,15:18,0,,21.8,15.0,0.0,0.0,0.0,0.0,8.3,21.2,85.0,81.0,3,阴
G339,郑州东,2025-10-07,15:38,2025-10-07,15:42,0,,21.5,14.8,0.0,0.0,0.0,0.0,4.6,16.9,73.0,82.0,3,阴
G339,许昌东,2025-10-07,16:04,2025-10-07,16:10,0,,21.3,15.5,0.0,0.0,0.0,0.0,10.6,22.7,89.0,80.0,3,阴
G339,漯河西,2025-10-07,16:26,2025-10-07,16:28,0,,21.5,16.0,0.0,0.0,0.0,0.0,9.5,19.8,98.0,80.0,3,阴
G339,驻马店西,2025-10-07,16:46,2025-10-07,16:48,0,,23.7,16.6,0.0,0.0,0.0,0.0,12.8,26.6,82.0,77.0,3,阴
G339,信阳东,2025-10-07,17:13,2025-10-07,17:16,0,,25.3,18.6,0.0,0.0,0.0,0.0,11.8,24.8,92.0,77.0,3,阴
G339,武汉,2025-10-07,18:00,2025-10-07,18:20,-3,,31.4,23.0,0.0,0.0,0.0,0.0,12.3,25.6,6.0,81.0,2,多云
G339,咸宁北,2025-10-07,18:44,2025-10-07,18:46,-1,,33.0,24.8,0.0,0.0,0.0,0.0,7.5,18.4,32.0,82.0,3,阴
G339,岳阳东,2025-10-07,19:17,2025-10-07,19:19,0,,31.6,25.4,0.0,0.0,0.0,0.0,13.5,29.5,19.0,82.0,2,多云
G339,长沙南,2025-10-07,19:54,2025-10-07,19:57,0,,35.4,26.9,0.0,0.0,0.0,0.0,10.6,31.3,16.0,68.0,2,多云
G339,衡阳东,2025-10-07,20:35,2025-10-07,20:37,1,,36.7,26.0,0.0,0.0,0.0,0.0,13.9,31.7,15.0,58.0,3,阴
G339,耒阳西,2025-10-07,20:54,2025-10-07,21:07,0,,36.0,24.2,0.0,0.0,0.0,0.0,10.5,19.4,16.0,64.0,2,多云
G339,郴州西,2025-10-07,21:28,2025-10-07,21:30,0,,34.5,22.6,0.0,0.0,0.0,0.0,6.6,18.7,10.0,71.0,1,晴间多云
G339,广州南,2025-10-07,22:52,,,-2,,34.3,24.9,0.0,0.0,0.0,0.0,6.0,24.5,6.0,75.0,1,晴间多云
