车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-12-20,12:26,2025-12-20,12:26,-4,,3.8,-1.5,0.0,0.0,0.0,0.0,25.4,59.0,46.0,17.0,3,阴
G339,石家庄,2025-12-20,13:37,2025-12-20,13:42,0,,8.6,0.2,0.0,0.0,0.0,0.0,20.2,46.1,51.0,55.0,3,阴
G339,鹤壁东,2025-12-20,14:43,2025-12-20,15:00,0,,9.7,0.2,0.0,0.0,0.0,0.0,11.5,22.3,86.0,56.0,3,阴
G339,新乡东,2025-12-20,15:16,2025-12-20,15:18,0,,10.6,1.4,0.0,0.0,0.0,0.0,8.4,20.2,93.0,63.0,3,阴
G339,郑州东,2025-12-20,15:38,2025-12-20,15:42,0,,10.6,3.5,0.0,0.0,0.0,0.0,8.3,17.6,95.0,61.0,3,阴
G339,许昌东,2025-12-20,16:04,2025-12-20,16:10,-1,,11.1,4.6,0.0,0.0,0.0,0.0,14.9,29.9,95.0,57.0,3,阴
G339,漯河西,2025-12-20,16:26,2025-12-20,16:28,0,,9.9,3.6,0.0,0.0,0.0,0.0,13.4,25.2,92.0,65.0,3,阴
G339,驻马店西,2025-12-20,16:46,2025-12-20,16:48,0,,9.2,2.9,0.0,0.0,0.0,0.0,15.2,29.5,82.0,72.0,3,阴
G339,信阳东,2025-12-20,17:13,2025-12-20,17:16,0,,8.9,3.6,1.0,1.0,0.0,5.0,16.9,34.6,74.0,73.0,51,小毛毛雨
G339,武汉,2025-12-20,18:00,2025-12-20,18:20,0,,14.3,7.1,1.7,1.7,0.0,3.0,22.5,49.0,92.0,68.0,55,浓毛毛雨
G339,岳阳东,2025-12-20,19:17,2025-12-20,19:19,0,,15.4,9.0,4.3,4.3,0.0,5.0,28.7,57.6,81.0,68.0,61,小雨
G339,长沙南,2025-12-20,19:54,2025-12-20,19:57,0,,20.6,11.5,0.2,0.2,0.0,1.0,21.8,50.0,55.0,66.0,51,小毛毛雨
G339,衡阳东,2025-12-20,20:35,2025-12-20,20:37,-2,,22.1,12.6,0.0,0.0,0.0,0.0,16.8,33.5,30.0,72.0,3,阴
G339,耒阳西,2025-12-20,20:54,2025-12-20,21:07,0,,23.3,12.0,0.0,0.0,0.0,0.0,21.4,42.1,22.0,70.0,2,多云
G339,郴州西,2025-12-20,21:28,2025-12-20,21:30,4,,24.7,12.6,0.0,0.0,0.0,0.0,15.3,31.7,26.0,71.0,3,阴
G339,广州南,2025-12-20,22:52,,,-2,,25.8,17.6,0.2,0.2,0.0,2.0,11.4,25.6,28.0,77.0,51,小毛毛雨
