车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-11-15,12:26,2025-11-15,12:26,-2,,16.2,3.6,0.0,0.0,0.0,0.0,10.4,22.7,18.0,52.0,3,阴
G339,石家庄,2025-11-15,13:37,2025-11-15,13:42,-3,,19.6,10.6,0.0,0.0,0.0,0.0,17.3,37.4,25.0,46.0,3,阴
G339,鹤壁东,2025-11-15,14:43,2025-11-15,15:00,0,,20.4,9.0,0.0,0.0,0.0,0.0,10.7,21.6,53.0,68.0,3,阴
G339,新乡东,2025-11-15,15:16,2025-11-15,15:18,-1,,20.9,10.8,0.0,0.0,0.0,0.0,10.6,18.4,53.0,62.0,3,阴
G339,郑州东,2025-11-15,15:38,2025-11-15,15:42,-2,,21.5,10.9,0.0,0.0,0.0,0.0,10.3,22.7,71.0,64.0,3,阴
G339,许昌东,2025-11-15,16:04,2025-11-15,16:10,0,,20.6,9.7,0.0,0.0,0.0,0.0,10.6,19.8,86.0,74.0,3,阴
G339,漯河西,2025-11-15,16:26,2025-11-15,16:28,-1,,21.0,9.7,0.0,0.0,0.0,0.0,8.4,20.5,69.0,77.0,3,阴
G339,驻马店西,2025-11-15,16:46,2025-11-15,16:48,0,,21.8,10.8,0.0,0.0,0.0,0.0,6.3,13.3,61.0,72.0,3,阴
G339,信阳东,2025-11-15,17:13,2025-11-15,17:16,0,,22.9,11.5,0.0,0.0,0.0,0.0,9.5,17.3,33.0,70.0,3,阴
G339,武汉,2025-11-15,18:00,2025-11-15,18:20,0,,21.7,12.4,0.0,0.0,0.0,0.0,5.2,13.3,6.0,76.0,2,多云
G339,咸宁北,2025-11-15,18:44,2025-11-15,18:46,-2,,22.9,9.6,0.0,0.0,0.0,0.0,6.7,18.4,1.0,71.0,0,晴
G339,岳阳东,2025-11-15,19:17,2025-11-15,19:19,0,,21.4,11.6,0.0,0.0,0.0,0.0,6.5,17.3,8.0,77.0,3,阴
G339,长沙南,2025-11-15,19:54,2025-11-15,19:57,0,,24.1,13.3,0.0,0.0,0.0,0.0,6.3,19.4,0.0,63.0,0,晴
G339,衡阳东,2025-11-15,20:35,2025-11-15,20:37,0,,23.0,13.0,0.0,0.0,0.0,0.0,9.6,16.9,1.0,72.0,0,晴
G339,耒阳西,2025-11-15,20:54,2025-11-15,21:07,0,,23.8,12.4,0.0,0.0,0.0,0.0,8.5,22.0,1.0,70.0,1,晴间多云
G339,郴州西,2025-11-15,21:28,2025-11-15,21:30,1,,24.5,12.6,0.0,0.0,0.0,0.0,9.4,22.3,5.0,73.0,1,晴间多云
G339,广州南,2025-11-15,22:52,,,-3,,26.6,18.0,0.0,0.0,0.0,0.0,11.2,23.4,54.0,72.0,3,阴
