车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-11-19,12:26,2025-11-19,12:26,0,,12.3,1.3,0.0,0.0,0.0,0.0,12.2,26.3,14.0,38.0,3,阴
G339,石家庄,2025-11-19,13:37,2025-11-19,13:42,-3,,15.2,4.7,0.0,0.0,0.0,0.0,15.3,33.8,2.0,29.0,0,晴
G339,鹤壁东,2025-11-19,14:43,2025-11-19,15:00,0,,13.7,-0.8,0.0,0.0,0.0,0.0,15.6,31.0,0.0,53.0,0,晴
G339,新乡东,2025-11-19,15:16,2025-11-19,15:18,0,,13.0,0.6,0.0,0.0,0.0,0.0,14.1,27.4,4.0,47.0,3,阴
G339,郑州东,2025-11-19,15:38,2025-11-19,15:42,0,,13.3,3.5,0.0,0.0,0.0,0.0,16.8,34.6,14.0,41.0,3,阴
G339,许昌东,2025-11-19,16:04,2025-11-19,16:10,0,,13.5,1.4,0.0,0.0,0.0,0.0,14.8,27.0,11.0,43.0,3,阴
G339,漯河西,2025-11-19,16:26,2025-11-19,16:28,0,,12.6,1.8,0.0,0.0,0.0,0.0,12.0,29.2,14.0,43.0,3,阴
G339,驻马店西,2025-11-19,16:46,2025-11-19,16:48,0,,12.5,0.8,0.0,0.0,0.0,0.0,11.3,25.6,15.0,44.0,3,阴
G339,信阳东,2025-11-19,17:13,2025-11-19,17:16,0,,13.4,1.0,0.0,0.0,0.0,0.0,8.8,20.2,8.0,57.0,3,阴
G339,武汉,2025-11-19,18:00,2025-11-19,18:20,-2,,11.8,2.7,0.0,0.0,0.0,0.0,6.9,16.6,7.0,59.0,2,多云
G339,岳阳东,2025-11-19,19:17,2025-11-19,19:19,-5,,11.0,3.7,0.0,0.0,0.0,0.0,6.4,16.9,12.0,66.0,3,阴
G339,长沙南,2025-11-19,19:54,2025-11-19,19:57,9,,13.5,5.4,0.0,0.0,0.0,0.0,11.0,31.7,32.0,48.0,3,阴
G339,衡阳东,2025-11-19,20:35,2025-11-19,20:37,10,,13.2,6.1,0.0,0.0,0.0,0.0,12.8,31.0,79.0,55.0,3,阴
G339,耒阳西,2025-11-19,20:54,2025-11-19,21:07,9,,13.3,5.7,0.0,0.0,0.0,0.0,13.4,31.3,88.0,50.0,3,阴
G339,郴州西,2025-11-19,21:28,2025-11-19,21:30,5,,12.6,5.4,0.0,0.0,0.0,0.0,11.9,31.0,82.0,51.0,3,阴
G339,广州南,2025-11-19,22:52,,,-5,,15.9,10.5,0.0,0.0,0.0,0.0,19.9,45.0,99.0,55.0,3,阴
