车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-11-17,12:26,2025-11-17,12:26,0,,3.7,-1.6,0.0,0.0,0.0,0.0,21.6,51.5,7.0,19.0,3,阴
G339,石家庄,2025-11-17,13:37,2025-11-17,13:42,-7,,5.3,0.4,0.0,0.0,0.0,0.0,11.5,23.4,55.0,28.0,3,阴
G339,鹤壁东,2025-11-17,14:43,2025-11-17,15:00,-4,,7.9,-1.0,0.0,0.0,0.0,0.0,23.0,42.1,75.0,33.0,3,阴
G339,新乡东,2025-11-17,15:16,2025-11-17,15:18,-1,,9.0,0.4,0.1,0.1,0.0,1.0,20.6,43.2,79.0,34.0,51,小毛毛雨
G339,郑州东,2025-11-17,15:38,2025-11-17,15:42,-1,,7.9,2.0,0.6,0.6,0.0,2.0,16.7,37.8,83.0,45.0,53,毛毛雨
G339,许昌东,2025-11-17,16:04,2025-11-17,16:10,1,,10.5,1.6,4.0,2.8,0.84,12.0,26.5,55.4,84.0,57.0,73,中雪
G339,漯河西,2025-11-17,16:26,2025-11-17,16:28,0,,11.3,1.4,5.1,4.5,0.42,11.0,26.0,51.5,90.0,64.0,73,中雪
G339,驻马店西,2025-11-17,16:46,2025-11-17,16:48,0,,12.0,1.0,5.8,4.6,0.84,12.0,27.9,53.6,91.0,68.0,73,中雪
G339,信阳东,2025-11-17,17:13,2025-11-17,17:16,0,,9.8,1.8,11.8,9.9,1.33,17.0,29.9,56.5,92.0,78.0,73,中雪
G339,武汉,2025-11-17,18:00,2025-11-17,18:20,-3,,17.6,3.2,4.0,4.0,0.0,11.0,31.6,72.7,84.0,73.0,53,毛毛雨
G339,岳阳东,2025-11-17,19:17,2025-11-17,19:19,-1,,16.5,3.8,4.5,4.5,0.0,9.0,37.0,75.2,83.0,79.0,55,浓毛毛雨
G339,长沙南,2025-11-17,19:54,2025-11-17,19:57,-3,,18.0,4.9,2.1,2.1,0.0,6.0,27.2,63.7,69.0,71.0,53,毛毛雨
G339,衡阳东,2025-11-17,20:35,2025-11-17,20:37,0,,17.4,6.6,0.3,0.3,0.0,3.0,21.0,43.9,55.0,76.0,51,小毛毛雨
G339,耒阳西,2025-11-17,20:54,2025-11-17,21:07,0,,19.2,7.2,0.7,0.7,0.0,4.0,25.9,52.6,58.0,77.0,51,小毛毛雨
G339,郴州西,2025-11-17,21:28,2025-11-17,21:30,-1,,22.0,7.8,0.3,0.3,0.0,3.0,21.0,45.7,53.0,74.0,51,小毛毛雨
G339,广州南,2025-11-17,22:52,,,-4,,28.0,19.1,0.0,0.0,0.0,0.0,16.9,36.7,46.0,63.0,3,阴
