车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2026-01-02,12:26,2026-01-02,12:26,0,,1.6,-9.2,0.0,0.0,0.0,0.0,9.5,22.0,0.0,33.0,0,晴
G339,石家庄,2026-01-02,13:37,2026-01-02,13:42,0,,4.0,-7.7,0.0,0.0,0.0,0.0,7.8,20.5,0.0,63.0,0,晴
G339,鹤壁东,2026-01-02,14:43,2026-01-02,15:00,1,,3.9,-4.1,0.0,0.0,0.0,0.0,21.0,41.8,16.0,75.0,3,阴
G339,新乡东,2026-01-02,15:16,2026-01-02,15:18,0,,3.6,-3.5,0.0,0.0,0.0,0.0,15.8,35.6,18.0,75.0,2,多云
G339,郑州东,2026-01-02,15:38,2026-01-02,15:42,-1,,4.4,-3.4,0.0,0.0,0.0,0.0,12.6,25.2,31.0,81.0,3,阴
G339,许昌东,2026-01-02,16:04,2026-01-02,16:10,0,,2.0,-6.2,0.0,0.0,0.0,0.0,11.2,20.2,55.0,90.0,3,阴
G339,漯河西,2026-01-02,16:26,2026-01-02,16:28,-1,,1.4,-6.2,0.0,0.0,0.0,0.0,8.9,16.2,44.0,91.0,3,阴
G339,驻马店西,2026-01-02,16:46,2026-01-02,16:48,2,,2.5,-4.5,0.0,0.0,0.0,0.0,8.2,14.0,45.0,86.0,3,阴
G339,信阳东,2026-01-02,17:13,2026-01-02,17:16,2,,3.5,-2.8,0.0,0.0,0.0,0.0,6.5,18.7,61.0,83.0,3,阴
G339,武汉,2026-01-02,18:00,2026-01-02,18:20,-4,,5.3,-0.8,0.0,0.0,0.0,0.0,10.4,26.3,42.0,79.0,3,阴
G339,咸宁北,2026-01-02,18:44,2026-01-02,18:46,-1,,5.9,-0.1,0.0,0.0,0.0,0.0,9.0,22.3,79.0,77.0,3,阴
G339,岳阳东,2026-01-02,19:17,2026-01-02,19:19,0,,5.5,0.7,0.0,0.0,0.0,0.0,15.2,34.2,68.0,81.0,3,阴
G339,长沙南,2026-01-02,19:54,2026-01-02,19:57,0,,7.7,1.3,0.0,0.0,0.0,0.0,13.8,31.3,73.0,73.0,3,阴
G339,衡阳东,2026-01-02,20:35,2026-01-02,20:37,0,,7.4,4.1,0.0,0.0,0.0,0.0,15.4,33.8,95.0,72.0,3,阴
G339,耒阳西,2026-01-02,20:54,2026-01-02,21:07,-1,,8.3,4.6,0.1,0.1,0.0,1.0,16.5,34.9,90.0,69.0,51,小毛毛雨
G339,郴州西,2026-01-02,21:28,2026-01-02,21:30,0,,8.9,3.9,0.3,0.3,0.0,3.0,15.2,34.9,82.0,71.0,51,小毛毛雨
G339,广州南,2026-01-02,22:52,,,-3,,15.4,8.3,0.0,0.0,0.0,0.0,18.4,45.4,7.0,56.0,2,多云
