车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-12-23,12:26,2025-12-23,12:26,0,,6.1,-2.6,1.1,0.0,0.77,5.0,15.7,36.0,28.0,47.0,73,中雪
G339,石家庄,2025-12-23,13:37,2025-12-23,13:42,0,,9.4,-0.4,0.1,0.0,0.07,1.0,10.0,24.5,36.0,50.0,71,小雪
G339,鹤壁东,2025-12-23,14:43,2025-12-23,15:00,6,,10.8,-0.3,0.3,0.3,0.0,3.0,19.1,39.2,77.0,69.0,51,小毛毛雨
G339,新乡东,2025-12-23,15:16,2025-12-23,15:18,0,,9.1,0.9,0.6,0.6,0.0,3.0,9.3,19.1,86.0,81.0,51,小毛毛雨
G339,郑州东,2025-12-23,15:38,2025-12-23,15:42,-1,,11.6,2.9,0.9,0.9,0.0,3.0,19.0,42.5,74.0,65.0,51,小毛毛雨
G339,许昌东,2025-12-23,16:04,2025-12-23,16:10,0,,12.4,3.3,1.9,1.9,0.0,5.0,16.1,36.4,97.0,71.0,53,毛毛雨
G339,漯河西,2025-12-23,16:26,2025-12-23,16:28,0,,11.2,4.0,1.8,1.8,0.0,6.0,17.9,34.6,95.0,72.0,53,毛毛雨
G339,驻马店西,2025-12-23,16:46,2025-12-23,16:48,1,,9.5,3.8,3.3,3.3,0.0,7.0,16.5,34.2,100.0,78.0,61,小雨
G339,信阳东,2025-12-23,17:13,2025-12-23,17:16,0,,9.5,4.8,3.4,3.4,0.0,8.0,15.2,29.9,98.0,82.0,53,毛毛雨
G339,武汉,2025-12-23,18:00,2025-12-23,18:20,1,,9.0,7.1,6.4,6.4,0.0,16.0,12.9,25.9,100.0,86.0,61,小雨
G339,岳阳东,2025-12-23,19:17,2025-12-23,19:19,0,,9.2,7.7,4.3,4.3,0.0,13.0,19.0,38.2,99.0,91.0,53,毛毛雨
G339,长沙南,2025-12-23,19:54,2025-12-23,19:57,0,,12.5,8.2,7.9,7.9,0.0,18.0,15.6,34.6,98.0,90.0,61,小雨
G339,衡阳东,2025-12-23,20:35,2025-12-23,20:37,0,,12.4,8.5,3.4,3.4,0.0,13.0,10.6,23.4,99.0,92.0,53,毛毛雨
G339,耒阳西,2025-12-23,20:54,2025-12-23,21:07,0,,13.3,9.4,2.9,2.9,0.0,12.0,15.3,32.0,82.0,91.0,55,浓毛毛雨
G339,郴州西,2025-12-23,21:28,2025-12-23,21:30,0,,17.8,9.7,0.9,0.9,0.0,4.0,13.4,33.1,72.0,88.0,51,小毛毛雨
G339,广州南,2025-12-23,22:52,,,-8,,25.3,16.1,0.5,0.5,0.0,3.0,7.3,23.4,48.0,77.0,51,小毛毛雨
