车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-09-28,12:26,2025-09-28,12:26,2,,28.6,16.6,0.0,0.0,0.0,0.0,11.4,27.0,17.0,62.0,3,阴
G339,石家庄,2025-09-28,13:37,2025-09-28,13:42,0,,28.2,15.2,0.0,0.0,0.0,0.0,11.3,29.2,78.0,69.0,3,阴
G339,鹤壁东,2025-09-28,14:43,2025-09-28,15:00,0,,24.4,15.7,0.1,0.1,0.0,1.0,4.2,14.4,82.0,88.0,51,小毛毛雨
G339,新乡东,2025-09-28,15:16,2025-09-28,15:18,0,,24.8,16.6,3.3,3.3,0.0,6.0,11.6,20.9,95.0,91.0,55,浓毛毛雨
G339,郑州东,2025-09-28,15:38,2025-09-28,15:42,0,,22.9,17.7,7.3,7.3,0.0,15.0,10.7,21.6,97.0,90.0,55,浓毛毛雨
G339,许昌东,2025-09-28,16:04,2025-09-28,16:10,3,,22.1,18.0,7.1,7.1,0.0,12.0,5.9,11.9,93.0,93.0,61,小雨
G339,漯河西,2025-09-28,16:26,2025-09-28,16:28,1,,24.8,18.2,2.8,2.8,0.0,7.0,10.9,23.8,82.0,89.0,55,浓毛毛雨
G339,驻马店西,2025-09-28,16:46,2025-09-28,16:48,1,,24.4,19.3,0.6,0.6,0.0,2.0,11.3,24.1,100.0,87.0,53,毛毛雨
G339,信阳东,2025-09-28,17:13,2025-09-28,17:16,1,,24.6,20.9,0.0,0.0,0.0,0.0,11.7,23.4,100.0,86.0,3,阴
G339,武汉,2025-09-28,18:00,2025-09-28,18:20,1,,29.9,22.6,0.3,0.3,0.0,2.0,12.0,25.2,34.0,84.0,51,小毛毛雨
G339,咸宁北,2025-09-28,18:44,2025-09-28,18:46,0,,31.2,22.4,0.5,0.5,0.0,3.0,7.2,20.2,41.0,82.0,51,小毛毛雨
G339,岳阳东,2025-09-28,19:17,2025-09-28,19:19,0,,30.5,22.7,0.0,0.0,0.0,0.0,11.1,20.5,11.0,83.0,1,晴间多云
G339,长沙南,2025-09-28,19:54,2025-09-28,19:57,0,,32.4,23.2,0.0,0.0,0.0,0.0,5.8,17.3,18.0,81.0,2,多云
G339,衡阳东,2025-09-28,20:35,2025-09-28,20:37,0,,32.5,24.2,1.9,1.9,0.0,1.0,11.5,20.5,40.0,82.0,61,小雨
G339,耒阳西,2025-09-28,20:54,2025-09-28,21:07,-1,,33.3,23.0,5.7,5.7,0.0,2.0,7.8,19.4,43.0,82.0,63,中雨
G339,郴州西,2025-09-28,21:28,2025-09-28,21:30,1,,34.1,23.2,3.9,3.9,0.0,4.0,8.6,24.1,53.0,80.0,61,小雨
G339,广州南,2025-09-28,22:52,,,-6,,30.3,25.2,3.8,3.8,0.0,4.0,11.4,32.8,81.0,83.0,61,小雨
