车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-12-31,12:26,2025-12-31,12:26,0,,-2.3,-7.9,0.0,0.0,0.0,0.0,14.8,35.3,4.0,24.0,1,晴间多云
G339,石家庄,2025-12-31,13:37,2025-12-31,13:42,0,,-0.6,-4.2,0.0,0.0,0.0,0.0,8.9,18.4,97.0,34.0,3,阴
G339,鹤壁东,2025-12-31,14:43,2025-12-31,15:00,1,,0.3,-2.5,0.3,0.0,0.21,3.0,23.0,43.6,91.0,42.0,71,小雪
G339,新乡东,2025-12-31,15:16,2025-12-31,15:18,0,,2.8,-2.5,1.1,0.0,0.77,9.0,25.8,54.0,100.0,42.0,71,小雪
G339,郑州东,2025-12-31,15:38,2025-12-31,15:42,0,,3.7,-2.8,2.7,0.0,1.89,11.0,19.3,45.0,100.0,51.0,73,中雪
G339,许昌东,2025-12-31,16:04,2025-12-31,16:10,0,,5.3,-2.8,6.3,0.0,4.41,12.0,23.1,49.7,100.0,66.0,73,中雪
G339,漯河西,2025-12-31,16:26,2025-12-31,16:28,0,,6.7,-2.2,5.9,0.0,4.13,9.0,22.0,46.1,100.0,70.0,73,中雪
G339,驻马店西,2025-12-31,16:46,2025-12-31,16:48,0,,7.4,-0.8,6.4,0.8,3.92,10.0,23.5,45.0,100.0,77.0,75,大雪
G339,信阳东,2025-12-31,17:13,2025-12-31,17:16,0,,7.8,-0.7,11.5,4.5,4.9,16.0,23.7,43.2,100.0,81.0,75,大雪
G339,武汉,2025-12-31,18:00,2025-12-31,18:20,0,,10.9,3.3,9.4,9.4,0.0,9.0,23.4,47.2,99.0,79.0,61,小雨
G339,咸宁北,2025-12-31,18:44,2025-12-31,18:46,0,,13.0,4.9,12.4,12.4,0.0,7.0,19.5,41.4,96.0,72.0,63,中雨
G339,岳阳东,2025-12-31,19:17,2025-12-31,19:19,-2,,11.8,4.9,17.0,17.0,0.0,12.0,26.3,49.0,100.0,83.0,63,中雨
G339,长沙南,2025-12-31,19:54,2025-12-31,19:57,-2,,15.6,6.2,9.8,9.8,0.0,7.0,20.7,44.3,77.0,80.0,63,中雨
G339,衡阳东,2025-12-31,20:35,2025-12-31,20:37,0,,16.5,7.8,4.9,4.9,0.0,5.0,15.3,29.2,71.0,78.0,61,小雨
G339,耒阳西,2025-12-31,20:54,2025-12-31,21:07,0,,18.7,7.6,1.0,1.0,0.0,3.0,16.9,38.5,67.0,75.0,51,小毛毛雨
G339,郴州西,2025-12-31,21:28,2025-12-31,21:30,2,,19.7,8.7,0.1,0.1,0.0,1.0,12.9,28.4,59.0,71.0,51,小毛毛雨
G339,广州南,2025-12-31,22:52,,,-5,,21.9,13.1,0.0,0.0,0.0,0.0,7.0,18.4,61.0,73.0,3,阴
