车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-12-26,12:26,2025-12-26,12:26,0,,-0.6,-7.1,0.0,0.0,0.0,0.0,6.8,16.9,42.0,46.0,3,阴
G339,石家庄,2025-12-26,13:37,2025-12-26,13:42,0,,2.0,-5.3,0.0,0.0,0.0,0.0,6.6,13.0,48.0,55.0,3,阴
G339,鹤壁东,2025-12-26,14:43,2025-12-26,15:00,1,,6.1,-4.0,0.0,0.0,0.0,0.0,23.2,43.2,41.0,64.0,3,阴
G339,新乡东,2025-12-26,15:16,2025-12-26,15:18,2,,6.2,-3.2,0.0,0.0,0.0,0.0,12.1,26.3,41.0,72.0,3,阴
G339,郑州东,2025-12-26,15:38,2025-12-26,15:42,2,,7.9,-1.9,0.0,0.0,0.0,0.0,12.2,29.5,34.0,66.0,3,阴
G339,许昌东,2025-12-26,16:04,2025-12-26,16:10,2,,8.6,-1.4,0.0,0.0,0.0,0.0,13.9,32.8,26.0,65.0,3,阴
G339,漯河西,2025-12-26,16:26,2025-12-26,16:28,0,,8.4,-1.0,0.0,0.0,0.0,0.0,14.9,34.2,20.0,65.0,3,阴
G339,驻马店西,2025-12-26,16:46,2025-12-26,16:48,0,,8.1,-1.3,0.0,0.0,0.0,0.0,12.4,28.8,17.0,65.0,3,阴
G339,信阳东,2025-12-26,17:13,2025-12-26,17:16,0,,9.7,-2.1,0.0,0.0,0.0,0.0,8.1,21.2,13.0,64.0,3,阴
G339,武汉,2025-12-26,18:00,2025-12-26,18:20,-1,,9.1,2.6,0.0,0.0,0.0,0.0,9.2,25.2,18.0,64.0,3,阴
G339,岳阳东,2025-12-26,19:17,2025-12-26,19:19,0,,9.8,1.8,0.0,0.0,0.0,0.0,9.3,19.4,0.0,69.0,0,晴
G339,长沙南,2025-12-26,19:54,2025-12-26,19:57,-1,,11.6,2.2,0.0,0.0,0.0,0.0,7.5,17.6,0.0,55.0,0,晴
G339,衡阳东,2025-12-26,20:35,2025-12-26,20:37,-1,,11.1,3.0,0.0,0.0,0.0,0.0,8.3,22.0,0.0,64.0,0,晴
G339,耒阳西,2025-12-26,20:54,2025-12-26,21:07,0,,12.2,2.3,0.0,0.0,0.0,0.0,7.4,21.6,0.0,69.0,0,晴
G339,郴州西,2025-12-26,21:28,2025-12-26,21:30,0,,12.1,1.9,0.0,0.0,0.0,0.0,7.9,22.3,1.0,67.0,0,晴
G339,广州南,2025-12-26,22:52,,,-3,,12.3,8.5,0.0,0.0,0.0,0.0,16.3,38.2,100.0,60.0,3,阴
