车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-12-28,12:26,2025-12-28,12:26,0,,3.6,-6.3,0.0,0.0,0.0,0.0,11.8,27.0,17.0,53.0,3,阴
G339,石家庄,2025-12-28,13:37,2025-12-28,13:42,0,,6.7,-5.0,0.0,0.0,0.0,0.0,8.1,15.1,3.0,62.0,1,晴间多云
G339,鹤壁东,2025-12-28,14:43,2025-12-28,15:00,0,,12.6,-1.7,0.0,0.0,0.0,0.0,13.4,28.4,3.0,59.0,1,晴间多云
G339,新乡东,2025-12-28,15:16,2025-12-28,15:18,0,,13.4,-2.6,0.0,0.0,0.0,0.0,15.0,35.3,0.0,65.0,0,晴
G339,郑州东,2025-12-28,15:38,2025-12-28,15:42,0,,13.1,-1.1,0.0,0.0,0.0,0.0,19.0,40.7,0.0,65.0,0,晴
G339,许昌东,2025-12-28,16:04,2025-12-28,16:10,0,,13.3,1.9,0.0,0.0,0.0,0.0,15.6,34.2,0.0,75.0,0,晴
G339,漯河西,2025-12-28,16:26,2025-12-28,16:28,0,,14.9,-0.8,0.0,0.0,0.0,0.0,15.4,28.4,0.0,76.0,0,晴
G339,驻马店西,2025-12-28,16:46,2025-12-28,16:48,0,,15.5,1.3,0.0,0.0,0.0,0.0,15.2,32.0,0.0,73.0,0,晴
G339,信阳东,2025-12-28,17:13,2025-12-28,17:16,0,,15.1,2.0,0.0,0.0,0.0,0.0,15.1,32.8,5.0,66.0,3,阴
G339,武汉,2025-12-28,18:00,2025-12-28,18:20,0,,15.0,4.2,0.0,0.0,0.0,0.0,8.0,21.2,29.0,69.0,3,阴
G339,咸宁北,2025-12-28,18:44,2025-12-28,18:46,0,,17.8,1.0,0.0,0.0,0.0,0.0,6.8,14.0,21.0,65.0,3,阴
G339,岳阳东,2025-12-28,19:17,2025-12-28,19:19,0,,15.8,3.1,0.0,0.0,0.0,0.0,13.0,25.9,5.0,65.0,2,多云
G339,长沙南,2025-12-28,19:54,2025-12-28,19:57,0,,17.1,4.5,0.0,0.0,0.0,0.0,7.8,18.7,0.0,54.0,0,晴
G339,衡阳东,2025-12-28,20:35,2025-12-28,20:37,0,,16.2,5.3,0.0,0.0,0.0,0.0,5.5,11.9,8.0,67.0,3,阴
G339,耒阳西,2025-12-28,20:54,2025-12-28,21:07,-1,,17.2,3.9,0.0,0.0,0.0,0.0,4.1,15.1,10.0,66.0,3,阴
G339,郴州西,2025-12-28,21:28,2025-12-28,21:30,0,,18.6,5.4,0.0,0.0,0.0,0.0,5.3,19.8,11.0,64.0,3,阴
G339,广州南,2025-12-28,22:52,,,0,,18.9,11.5,0.0,0.0,0.0,0.0,7.5,19.4,41.0,69.0,3,阴
