车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-09-10,12:26,2025-09-10,12:26,0,,29.7,20.3,1.7,1.7,0.0,5.0,14.1,36.0,59.0,69.0,53,毛毛雨
G339,石家庄,2025-09-10,13:37,2025-09-10,13:42,0,,34.1,21.1,0.0,0.0,0.0,0.0,14.5,34.2,18.0,62.0,3,阴
G339,鹤壁东,2025-09-10,14:43,2025-09-10,15:00,0,,25.9,19.3,0.0,0.0,0.0,0.0,16.4,33.5,79.0,81.0,3,阴
G339,新乡东,2025-09-10,15:16,2025-09-10,15:18,-2,,25.0,19.2,0.0,0.0,0.0,0.0,7.9,16.2,86.0,87.0,3,阴
G339,郑州东,2025-09-10,15:38,2025-09-10,15:42,-2,,25.2,20.6,5.2,5.2,0.0,5.0,10.4,28.1,95.0,87.0,63,中雨
G339,许昌东,2025-09-10,16:04,2025-09-10,16:10,0,,26.0,22.0,8.6,8.6,0.0,8.0,9.6,20.9,100.0,87.0,63,中雨
G339,漯河西,2025-09-10,16:26,2025-09-10,16:28,0,,27.1,22.4,3.5,3.5,0.0,12.0,9.9,23.8,100.0,87.0,61,小雨
G339,驻马店西,2025-09-10,16:46,2025-09-10,16:48,0,,27.5,22.2,4.1,4.1,0.0,11.0,11.5,25.9,95.0,88.0,61,小雨
G339,信阳东,2025-09-10,17:13,2025-09-10,17:16,0,,29.8,23.0,3.8,3.8,0.0,9.0,12.4,27.0,84.0,88.0,61,小雨
G339,武汉,2025-09-10,18:00,2025-09-10,18:20,-3,,30.5,24.4,34.7,34.7,0.0,23.0,11.0,28.4,90.0,90.0,65,大雨
G339,咸宁北,2025-09-10,18:44,2025-09-10,18:46,0,,32.0,24.2,16.7,16.7,0.0,14.0,7.9,24.8,93.0,91.0,63,中雨
G339,岳阳东,2025-09-10,19:17,2025-09-10,19:19,0,,30.8,24.7,3.8,3.8,0.0,10.0,10.4,28.1,96.0,88.0,55,浓毛毛雨
G339,长沙南,2025-09-10,19:54,2025-09-10,19:57,-1,,32.4,25.6,3.3,3.3,0.0,2.0,8.8,27.4,97.0,82.0,63,中雨
G339,衡阳东,2025-09-10,20:35,2025-09-10,20:37,0,,35.7,26.5,0.9,0.9,0.0,2.0,14.4,31.7,93.0,65.0,53,毛毛雨
G339,耒阳西,2025-09-10,20:54,2025-09-10,21:07,0,,36.3,25.7,2.6,2.6,0.0,2.0,14.1,34.6,99.0,67.0,61,小雨
G339,郴州西,2025-09-10,21:28,2025-09-10,21:30,0,,34.7,24.5,4.1,4.1,0.0,12.0,10.7,28.8,87.0,73.0,55,浓毛毛雨
G339,广州南,2025-09-10,22:52,,,-5,,31.4,24.6,5.5,5.5,0.0,14.0,13.2,31.3,94.0,87.0,61,小雨
