车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-09-05,12:26,2025-09-05,12:26,0,,25.7,20.9,12.3,12.3,0.0,12.0,6.8,17.3,96.0,87.0,63,中雨
G339,石家庄,2025-09-05,13:37,2025-09-05,13:42,-2,,23.8,21.2,9.1,9.1,0.0,9.0,8.5,21.6,99.0,84.0,63,中雨
G339,鹤壁东,2025-09-05,14:43,2025-09-05,15:00,0,,29.2,21.4,3.5,3.5,0.0,8.0,16.1,33.5,93.0,83.0,55,浓毛毛雨
G339,新乡东,2025-09-05,15:16,2025-09-05,15:18,0,,27.9,21.1,36.8,36.8,0.0,12.0,12.9,32.8,93.0,87.0,65,大雨
G339,郑州东,2025-09-05,15:38,2025-09-05,15:42,0,,26.6,20.7,6.4,6.4,0.0,12.0,14.7,32.8,92.0,86.0,61,小雨
G339,许昌东,2025-09-05,16:04,2025-09-05,16:10,0,,28.9,21.6,0.5,0.5,0.0,4.0,13.4,29.5,93.0,84.0,51,小毛毛雨
G339,漯河西,2025-09-05,16:26,2025-09-05,16:28,0,,29.4,22.7,0.3,0.3,0.0,3.0,14.3,33.5,95.0,85.0,51,小毛毛雨
G339,驻马店西,2025-09-05,16:46,2025-09-05,16:48,0,,32.5,23.6,10.0,10.0,0.0,8.0,16.3,31.0,90.0,86.0,63,中雨
G339,信阳东,2025-09-05,17:13,2025-09-05,17:16,0,,35.5,24.9,2.7,2.7,0.0,5.0,15.0,29.9,76.0,81.0,55,浓毛毛雨
G339,武汉,2025-09-05,18:00,2025-09-05,18:20,-3,,34.1,28.0,0.5,0.5,0.0,4.0,9.8,20.5,64.0,79.0,51,小毛毛雨
G339,咸宁北,2025-09-05,18:44,2025-09-05,18:46,-2,,35.1,26.3,4.6,4.6,0.0,6.0,8.6,25.6,54.0,79.0,61,小雨
G339,岳阳东,2025-09-05,19:17,2025-09-05,19:19,3,,35.4,27.5,2.5,2.5,0.0,4.0,11.6,29.5,74.0,69.0,55,浓毛毛雨
G339,长沙南,2025-09-05,19:54,2025-09-05,19:57,3,,39.8,28.5,0.2,0.2,0.0,2.0,12.9,30.2,72.0,57.0,51,小毛毛雨
G339,衡阳东,2025-09-05,20:35,2025-09-05,20:37,2,,38.9,28.1,0.9,0.9,0.0,4.0,15.2,36.0,66.0,60.0,53,毛毛雨
G339,耒阳西,2025-09-05,20:54,2025-09-05,21:07,0,,38.0,28.2,1.4,1.4,0.0,2.0,14.5,31.3,58.0,63.0,53,毛毛雨
G339,郴州西,2025-09-05,21:28,2025-09-05,21:30,0,,35.1,25.2,6.0,6.0,0.0,5.0,12.1,28.1,64.0,75.0,63,中雨
G339,广州南,2025-09-05,22:52,,,0,,38.1,27.4,1.2,1.2,0.0,3.0,8.6,24.5,52.0,58.0,53,毛毛雨
