车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-12-12,12:26,2025-12-12,12:26,-2,,-2.2,-3.9,2.0,0.0,1.4,13.0,8.3,21.2,100.0,54.0,73,中雪
G339,石家庄,2025-12-12,13:37,2025-12-12,13:42,-2,,0.4,-3.2,6.1,0.0,4.27,13.0,7.6,19.1,98.0,77.0,73,中雪
G339,鹤壁东,2025-12-12,14:43,2025-12-12,15:00,0,,2.1,-3.6,4.2,0.1,2.87,14.0,20.7,39.2,100.0,71.0,73,中雪
G339,新乡东,2025-12-12,15:16,2025-12-12,15:18,0,,3.0,-3.8,6.4,0.0,4.55,14.0,25.7,54.7,100.0,75.0,73,中雪
G339,郑州东,2025-12-12,15:38,2025-12-12,15:42,0,,3.6,-3.3,9.2,0.0,6.44,17.0,19.2,46.1,100.0,78.0,73,中雪
G339,许昌东,2025-12-12,16:04,2025-12-12,16:10,1,,6.7,-2.1,9.0,0.5,5.95,22.0,23.4,49.0,100.0,81.0,73,中雪
G339,漯河西,2025-12-12,16:26,2025-12-12,16:28,-1,,7.4,-1.8,11.4,3.0,5.88,23.0,21.1,42.8,100.0,85.0,73,中雪
G339,驻马店西,2025-12-12,16:46,2025-12-12,16:48,4,,7.6,-1.7,7.7,4.0,2.59,17.0,22.2,42.8,100.0,86.0,75,大雪
G339,信阳东,2025-12-12,17:13,2025-12-12,17:16,3,,8.1,-0.8,7.8,5.4,1.68,16.0,24.7,47.9,97.0,85.0,73,中雪
G339,武汉,2025-12-12,18:00,2025-12-12,18:20,2,,12.7,2.6,4.5,4.5,0.0,9.0,23.3,55.1,95.0,80.0,61,小雨
G339,岳阳东,2025-12-12,19:17,2025-12-12,19:19,-1,,15.7,4.3,3.2,3.2,0.0,10.0,29.5,59.8,100.0,79.0,53,毛毛雨
G339,长沙南,2025-12-12,19:54,2025-12-12,19:57,0,,16.8,7.5,6.7,6.7,0.0,14.0,20.4,47.2,79.0,83.0,61,小雨
G339,衡阳东,2025-12-12,20:35,2025-12-12,20:37,0,,17.1,11.2,5.7,5.7,0.0,11.0,11.5,24.8,85.0,86.0,61,小雨
G339,耒阳西,2025-12-12,20:54,2025-12-12,21:07,0,,16.2,11.8,5.6,5.6,0.0,15.0,18.1,32.8,88.0,91.0,55,浓毛毛雨
G339,郴州西,2025-12-12,21:28,2025-12-12,21:30,2,,16.9,13.9,9.4,9.4,0.0,12.0,12.4,29.5,96.0,91.0,63,中雨
G339,广州南,2025-12-12,22:52,,,5,,23.8,17.6,0.7,0.7,0.0,3.0,10.6,27.7,78.0,74.0,51,小毛毛雨
