车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-08-24,12:26,2025-08-24,12:26,0,,27.5,20.2,0.0,0.0,0.0,0.0,7.9,16.6,46.0,75.0,3,阴
G339,石家庄,2025-08-24,13:37,2025-08-24,13:42,-3,,25.8,21.0,2.9,2.9,0.0,5.0,8.1,16.9,70.0,76.0,61,小雨
G339,鹤壁东,2025-08-24,14:43,2025-08-24,15:00,0,,27.4,22.1,0.1,0.1,0.0,1.0,20.3,36.7,93.0,68.0,51,小毛毛雨
G339,新乡东,2025-08-24,15:16,2025-08-24,15:18,0,,26.4,22.5,1.3,1.3,0.0,7.0,17.5,34.2,97.0,74.0,51,小毛毛雨
G339,郑州东,2025-08-24,15:38,2025-08-24,15:42,0,,25.5,21.8,11.9,11.9,0.0,16.0,13.9,31.3,100.0,84.0,63,中雨
G339,许昌东,2025-08-24,16:04,2025-08-24,16:10,0,,30.1,24.3,6.8,6.8,0.0,14.0,14.7,35.6,94.0,79.0,55,浓毛毛雨
G339,漯河西,2025-08-24,16:26,2025-08-24,16:28,-1,,33.2,25.3,8.4,8.4,0.0,17.0,13.5,35.3,97.0,82.0,61,小雨
G339,驻马店西,2025-08-24,16:46,2025-08-24,16:48,0,,32.7,24.3,17.5,17.5,0.0,15.0,17.4,36.4,100.0,86.0,63,中雨
G339,信阳东,2025-08-24,17:13,2025-08-24,17:16,0,,33.7,25.0,11.1,11.1,0.0,9.0,16.2,38.5,95.0,82.0,63,中雨
G339,武汉,2025-08-24,18:00,2025-08-24,18:20,0,,37.6,28.2,0.5,0.5,0.0,1.0,18.9,40.0,69.0,59.0,53,毛毛雨
G339,咸宁北,2025-08-24,18:44,2025-08-24,18:46,0,,37.4,26.3,0.0,0.0,0.0,0.0,9.9,25.6,49.0,62.0,3,阴
G339,岳阳东,2025-08-24,19:17,2025-08-24,19:19,-2,,37.2,29.2,0.7,0.7,0.0,1.0,14.9,40.3,78.0,53.0,53,毛毛雨
G339,长沙南,2025-08-24,19:54,2025-08-24,19:57,-3,,39.1,28.4,1.1,1.1,0.0,3.0,19.9,51.8,50.0,51.0,53,毛毛雨
G339,衡阳东,2025-08-24,20:35,2025-08-24,20:37,4,,38.1,26.4,12.9,12.9,0.0,4.0,21.6,37.1,45.0,62.0,65,大雨
G339,耒阳西,2025-08-24,20:54,2025-08-24,21:07,7,,35.7,25.3,0.7,0.7,0.0,3.0,13.6,27.0,78.0,72.0,53,毛毛雨
G339,郴州西,2025-08-24,21:28,2025-08-24,21:30,9,,35.2,24.1,1.3,1.3,0.0,2.0,11.9,27.0,86.0,81.0,55,浓毛毛雨
G339,广州南,2025-08-24,22:52,,,4,,32.1,25.7,1.9,1.9,0.0,9.0,16.4,46.8,71.0,80.0,53,毛毛雨
