车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-12-16,12:26,2025-12-16,12:26,0,,4.6,-3.5,0.0,0.0,0.0,0.0,9.3,19.1,48.0,49.0,3,阴
G339,石家庄,2025-12-16,13:37,2025-12-16,13:42,-3,,6.2,-3.4,0.0,0.0,0.0,0.0,6.7,14.8,29.0,58.0,3,阴
G339,鹤壁东,2025-12-16,14:43,2025-12-16,15:00,0,,8.8,-0.6,0.0,0.0,0.0,0.0,15.7,33.5,9.0,56.0,2,多云
G339,新乡东,2025-12-16,15:16,2025-12-16,15:18,0,,9.4,-0.3,0.0,0.0,0.0,0.0,14.4,26.3,3.0,53.0,1,晴间多云
G339,郑州东,2025-12-16,15:38,2025-12-16,15:42,0,,9.8,0.2,0.0,0.0,0.0,0.0,8.7,19.1,8.0,59.0,2,多云
G339,许昌东,2025-12-16,16:04,2025-12-16,16:10,0,,11.1,0.8,0.0,0.0,0.0,0.0,12.3,26.6,26.0,66.0,3,阴
G339,漯河西,2025-12-16,16:26,2025-12-16,16:28,0,,11.1,1.6,0.0,0.0,0.0,0.0,11.2,23.0,34.0,78.0,3,阴
G339,驻马店西,2025-12-16,16:46,2025-12-16,16:48,0,,11.3,2.7,0.0,0.0,0.0,0.0,10.6,24.8,28.0,83.0,3,阴
G339,信阳东,2025-12-16,17:13,2025-12-16,17:16,0,,15.4,3.5,0.0,0.0,0.0,0.0,10.1,20.2,22.0,71.0,3,阴
G339,武汉,2025-12-16,18:00,2025-12-16,18:20,-3,,16.5,6.4,0.0,0.0,0.0,0.0,12.4,24.5,66.0,72.0,3,阴
G339,岳阳东,2025-12-16,19:17,2025-12-16,19:19,0,,18.2,11.2,0.0,0.0,0.0,0.0,10.3,22.7,59.0,52.0,3,阴
G339,长沙南,2025-12-16,19:54,2025-12-16,19:57,0,,18.9,8.4,0.0,0.0,0.0,0.0,6.8,15.1,67.0,60.0,3,阴
G339,衡阳东,2025-12-16,20:35,2025-12-16,20:37,-2,,19.9,8.1,0.0,0.0,0.0,0.0,10.5,19.1,32.0,70.0,3,阴
G339,耒阳西,2025-12-16,20:54,2025-12-16,21:07,0,,21.6,7.4,0.0,0.0,0.0,0.0,7.4,15.8,9.0,65.0,1,晴间多云
G339,郴州西,2025-12-16,21:28,2025-12-16,21:30,0,,22.7,7.5,0.0,0.0,0.0,0.0,4.7,17.6,9.0,57.0,1,晴间多云
G339,广州南,2025-12-16,22:52,,,-9,,22.0,12.3,0.0,0.0,0.0,0.0,5.6,16.6,38.0,71.0,3,阴
