车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-12-22,12:26,2025-12-22,12:26,0,,1.2,-5.3,0.0,0.0,0.0,0.0,6.7,15.1,54.0,58.0,3,阴
G339,石家庄,2025-12-22,13:37,2025-12-22,13:42,-3,,4.2,-2.5,0.0,0.0,0.0,0.0,7.3,16.2,68.0,54.0,3,阴
G339,鹤壁东,2025-12-22,14:43,2025-12-22,15:00,0,,6.8,0.0,0.9,0.9,0.0,3.0,14.5,30.2,78.0,59.0,51,小毛毛雨
G339,新乡东,2025-12-22,15:16,2025-12-22,15:18,0,,6.0,2.8,1.4,1.3,0.07,4.0,9.7,22.3,98.0,60.0,71,小雪
G339,郑州东,2025-12-22,15:38,2025-12-22,15:42,0,,5.9,4.1,1.9,1.5,0.28,6.0,11.9,27.4,100.0,59.0,73,中雪
G339,许昌东,2025-12-22,16:04,2025-12-22,16:10,0,,6.3,4.4,1.4,1.4,0.0,7.0,12.6,25.2,98.0,66.0,51,小毛毛雨
G339,漯河西,2025-12-22,16:26,2025-12-22,16:28,-1,,6.4,4.3,5.3,5.3,0.0,9.0,12.7,24.8,99.0,73.0,61,小雨
G339,驻马店西,2025-12-22,16:46,2025-12-22,16:48,0,,5.9,4.4,2.5,2.5,0.0,11.0,11.0,22.0,100.0,77.0,53,毛毛雨
G339,信阳东,2025-12-22,17:13,2025-12-22,17:16,0,,6.9,5.4,0.9,0.9,0.0,6.0,8.7,18.0,100.0,76.0,51,小毛毛雨
G339,武汉,2025-12-22,18:00,2025-12-22,18:20,0,,11.2,6.9,1.3,1.3,0.0,5.0,12.3,26.6,96.0,74.0,53,毛毛雨
G339,岳阳东,2025-12-22,19:17,2025-12-22,19:19,0,,12.3,8.3,0.8,0.8,0.0,6.0,11.0,21.2,98.0,84.0,51,小毛毛雨
G339,长沙南,2025-12-22,19:54,2025-12-22,19:57,0,,19.3,8.6,1.0,1.0,0.0,3.0,8.3,23.0,72.0,68.0,53,毛毛雨
G339,衡阳东,2025-12-22,20:35,2025-12-22,20:37,0,,17.1,7.8,0.3,0.3,0.0,2.0,7.1,15.8,47.0,80.0,51,小毛毛雨
G339,耒阳西,2025-12-22,20:54,2025-12-22,21:07,0,,17.7,7.7,0.1,0.1,0.0,1.0,7.2,16.2,51.0,79.0,51,小毛毛雨
G339,郴州西,2025-12-22,21:28,2025-12-22,21:30,0,,19.8,8.8,0.0,0.0,0.0,0.0,7.5,23.4,62.0,76.0,3,阴
G339,广州南,2025-12-22,22:52,,,-7,,22.0,14.0,0.0,0.0,0.0,0.0,9.1,20.2,50.0,71.0,3,阴
