车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2026-01-03,12:26,2026-01-03,12:26,0,,4.3,-7.3,0.0,0.0,0.0,0.0,5.9,13.0,24.0,37.0,3,阴
G339,石家庄,2026-01-03,13:37,2026-01-03,13:42,0,,4.4,-6.1,0.0,0.0,0.0,0.0,4.6,13.0,48.0,59.0,3,阴
G339,鹤壁东,2026-01-03,14:43,2026-01-03,15:00,0,,6.2,-4.7,0.0,0.0,0.0,0.0,11.5,22.0,52.0,68.0,3,阴
G339,新乡东,2026-01-03,15:16,2026-01-03,15:18,0,,7.8,-2.2,0.0,0.0,0.0,0.0,13.4,24.5,61.0,68.0,3,阴
G339,郑州东,2026-01-03,15:38,2026-01-03,15:42,0,,7.3,-3.1,0.0,0.0,0.0,0.0,11.0,24.8,77.0,71.0,3,阴
G339,许昌东,2026-01-03,16:04,2026-01-03,16:10,1,,5.7,-3.1,0.0,0.0,0.0,0.0,13.4,30.6,87.0,79.0,3,阴
G339,漯河西,2026-01-03,16:26,2026-01-03,16:28,0,,6.4,-5.5,0.0,0.0,0.0,0.0,9.4,23.4,73.0,80.0,3,阴
G339,驻马店西,2026-01-03,16:46,2026-01-03,16:48,0,,7.3,-3.6,0.0,0.0,0.0,0.0,9.7,19.1,69.0,76.0,3,阴
G339,信阳东,2026-01-03,17:13,2026-01-03,17:16,0,,6.5,-3.0,0.3,0.2,0.07,2.0,8.3,20.9,85.0,76.0,71,小雪
G339,武汉,2026-01-03,18:00,2026-01-03,18:20,-2,,7.2,0.4,0.0,0.0,0.0,0.0,6.3,18.7,86.0,80.0,3,阴
G339,咸宁北,2026-01-03,18:44,2026-01-03,18:46,-1,,9.0,-0.3,0.1,0.1,0.0,1.0,7.6,18.0,81.0,72.0,51,小毛毛雨
G339,岳阳东,2026-01-03,19:17,2026-01-03,19:19,0,,5.7,2.0,1.6,1.6,0.0,8.0,8.8,17.3,89.0,84.0,53,毛毛雨
G339,长沙南,2026-01-03,19:54,2026-01-03,19:57,22,,6.7,2.4,1.0,1.0,0.0,4.0,7.7,20.5,90.0,74.0,53,毛毛雨
G339,衡阳东,2026-01-03,20:35,2026-01-03,20:37,21,,9.4,3.4,0.0,0.0,0.0,0.0,8.8,20.2,64.0,73.0,3,阴
G339,耒阳西,2026-01-03,20:54,2026-01-03,21:07,19,,11.1,2.1,0.0,0.0,0.0,0.0,9.0,20.2,50.0,69.0,3,阴
G339,郴州西,2026-01-03,21:28,2026-01-03,21:30,16,,12.5,1.8,0.0,0.0,0.0,0.0,8.7,23.8,42.0,69.0,3,阴
G339,广州南,2026-01-03,22:52,,,13,,15.5,4.9,0.0,0.0,0.0,0.0,12.9,29.9,3.0,66.0,1,晴间多云
