车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-12-19,12:26,2025-12-19,12:26,0,,8.2,-1.0,0.0,0.0,0.0,0.0,20.2,45.4,89.0,58.0,3,阴
G339,石家庄,2025-12-19,13:37,2025-12-19,13:42,0,,4.6,-3.0,0.0,0.0,0.0,0.0,6.3,15.1,85.0,78.0,3,阴
G339,鹤壁东,2025-12-19,14:43,2025-12-19,15:00,0,,8.7,0.2,0.0,0.0,0.0,0.0,15.1,32.0,54.0,75.0,3,阴
G339,新乡东,2025-12-19,15:16,2025-12-19,15:18,0,,10.9,1.5,0.0,0.0,0.0,0.0,17.7,33.5,30.0,71.0,3,阴
G339,郑州东,2025-12-19,15:38,2025-12-19,15:42,0,,15.7,2.9,0.0,0.0,0.0,0.0,13.2,33.8,25.0,67.0,3,阴
G339,许昌东,2025-12-19,16:04,2025-12-19,16:10,0,,17.6,5.4,0.0,0.0,0.0,0.0,17.1,32.4,16.0,65.0,3,阴
G339,漯河西,2025-12-19,16:26,2025-12-19,16:28,1,,16.3,4.1,0.0,0.0,0.0,0.0,15.1,28.4,6.0,71.0,1,晴间多云
G339,驻马店西,2025-12-19,16:46,2025-12-19,16:48,0,,16.8,7.0,0.0,0.0,0.0,0.0,13.2,23.8,1.0,77.0,0,晴
G339,信阳东,2025-12-19,17:13,2025-12-19,17:16,1,,19.7,7.6,0.0,0.0,0.0,0.0,12.5,26.3,0.0,73.0,0,晴
G339,武汉,2025-12-19,18:00,2025-12-19,18:20,-2,,21.1,9.9,0.0,0.0,0.0,0.0,11.5,22.7,20.0,72.0,3,阴
G339,岳阳东,2025-12-19,19:17,2025-12-19,19:19,0,,22.1,12.2,0.0,0.0,0.0,0.0,17.1,35.3,9.0,62.0,1,晴间多云
G339,长沙南,2025-12-19,19:54,2025-12-19,19:57,0,,24.4,11.8,0.0,0.0,0.0,0.0,11.8,32.0,5.0,61.0,0,晴
G339,衡阳东,2025-12-19,20:35,2025-12-19,20:37,0,,24.1,10.2,0.0,0.0,0.0,0.0,9.0,19.1,3.0,75.0,1,晴间多云
G339,耒阳西,2025-12-19,20:54,2025-12-19,21:07,0,,25.3,10.4,0.0,0.0,0.0,0.0,13.2,30.2,2.0,68.0,0,晴
G339,郴州西,2025-12-19,21:28,2025-12-19,21:30,1,,25.8,9.7,0.0,0.0,0.0,0.0,11.4,24.5,15.0,70.0,3,阴
G339,广州南,2025-12-19,22:52,,,-4,,24.0,15.9,0.0,0.0,0.0,0.0,8.0,16.9,29.0,81.0,3,阴
