车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2026-01-01,12:26,2026-01-01,12:26,2,,1.1,-9.0,0.0,0.0,0.0,0.0,10.6,24.1,6.0,29.0,1,晴间多云
G339,石家庄,2026-01-01,13:37,2026-01-01,13:42,0,,2.2,-7.1,0.0,0.0,0.0,0.0,6.2,13.7,23.0,44.0,3,阴
G339,鹤壁东,2026-01-01,14:43,2026-01-01,15:00,1,,3.9,-3.5,0.6,0.0,0.42,6.0,11.6,22.7,45.0,71.0,71,小雪
G339,新乡东,2026-01-01,15:16,2026-01-01,15:18,0,,4.1,-4.2,1.0,0.1,0.63,7.0,7.5,20.9,46.0,76.0,71,小雪
G339,郑州东,2026-01-01,15:38,2026-01-01,15:42,-1,,4.8,-4.7,0.9,0.0,0.63,7.0,8.1,18.7,46.0,76.0,71,小雪
G339,许昌东,2026-01-01,16:04,2026-01-01,16:10,-1,,2.0,-4.9,1.1,0.0,0.77,4.0,12.8,27.7,39.0,83.0,73,中雪
G339,漯河西,2026-01-01,16:26,2026-01-01,16:28,-1,,1.8,-5.0,1.5,0.0,1.05,6.0,14.2,30.6,43.0,85.0,73,中雪
G339,驻马店西,2026-01-01,16:46,2026-01-01,16:48,0,,2.2,-3.9,2.1,0.0,1.47,7.0,15.4,29.2,61.0,86.0,73,中雪
G339,信阳东,2026-01-01,17:13,2026-01-01,17:16,-1,,2.5,-2.3,2.4,0.0,1.68,7.0,19.1,38.5,73.0,85.0,73,中雪
G339,武汉,2026-01-01,18:00,2026-01-01,18:20,-2,,5.6,0.8,2.2,2.2,0.0,4.0,18.7,40.3,88.0,79.0,61,小雨
G339,咸宁北,2026-01-01,18:44,2026-01-01,18:46,-1,,5.8,2.2,3.1,3.1,0.0,7.0,14.2,28.8,99.0,80.0,61,小雨
G339,岳阳东,2026-01-01,19:17,2026-01-01,19:19,-1,,5.3,2.5,0.9,0.9,0.0,3.0,23.4,48.6,97.0,79.0,53,毛毛雨
G339,长沙南,2026-01-01,19:54,2026-01-01,19:57,-4,,6.4,3.9,0.7,0.7,0.0,3.0,20.3,46.1,100.0,78.0,53,毛毛雨
G339,衡阳东,2026-01-01,20:35,2026-01-01,20:37,-2,,7.4,4.3,1.3,1.3,0.0,10.0,14.1,30.6,100.0,80.0,51,小毛毛雨
G339,耒阳西,2026-01-01,20:54,2026-01-01,21:07,-1,,8.6,5.1,7.2,7.2,0.0,13.0,16.0,33.5,100.0,83.0,55,浓毛毛雨
G339,郴州西,2026-01-01,21:28,2026-01-01,21:30,1,,9.6,4.8,4.2,4.2,0.0,18.0,14.4,31.7,100.0,88.0,53,毛毛雨
G339,广州南,2026-01-01,22:52,,,-4,,20.4,13.3,0.3,0.3,0.0,2.0,17.6,41.0,59.0,74.0,51,小毛毛雨
