车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-09-12,12:26,2025-09-12,12:26,0,,30.7,22.1,0.0,0.0,0.0,0.0,10.8,30.6,62.0,63.0,3,阴
G339,石家庄,2025-09-12,13:37,2025-09-12,13:42,0,,28.1,21.0,0.0,0.0,0.0,0.0,10.7,25.2,57.0,62.0,3,阴
G339,鹤壁东,2025-09-12,14:43,2025-09-12,15:00,0,,26.1,19.1,0.1,0.1,0.0,1.0,15.4,31.7,56.0,75.0,51,小毛毛雨
G339,新乡东,2025-09-12,15:16,2025-09-12,15:18,-1,,25.8,18.5,0.0,0.0,0.0,0.0,15.3,34.9,63.0,79.0,3,阴
G339,郑州东,2025-09-12,15:38,2025-09-12,15:42,0,,25.3,17.8,3.0,3.0,0.0,8.0,11.1,26.6,68.0,83.0,55,浓毛毛雨
G339,许昌东,2025-09-12,16:04,2025-09-12,16:10,0,,24.6,17.6,4.8,4.8,0.0,8.0,16.0,36.7,85.0,84.0,61,小雨
G339,漯河西,2025-09-12,16:26,2025-09-12,16:28,0,,24.8,17.9,7.0,7.0,0.0,15.0,16.0,34.2,91.0,84.0,61,小雨
G339,驻马店西,2025-09-12,16:46,2025-09-12,16:48,0,,23.7,18.0,22.9,22.9,0.0,13.0,17.1,34.9,100.0,86.0,63,中雨
G339,信阳东,2025-09-12,17:13,2025-09-12,17:16,0,,24.3,18.8,19.3,19.3,0.0,14.0,15.7,31.7,98.0,87.0,63,中雨
G339,武汉,2025-09-12,18:00,2025-09-12,18:20,-3,,30.0,22.7,7.9,7.9,0.0,12.0,12.3,34.2,95.0,88.0,63,中雨
G339,咸宁北,2025-09-12,18:44,2025-09-12,18:46,-1,,32.5,25.0,22.6,22.6,0.0,9.0,10.0,28.1,95.0,88.0,65,大雨
G339,岳阳东,2025-09-12,19:17,2025-09-12,19:19,-1,,32.4,25.5,2.3,2.3,0.0,11.0,15.1,36.4,84.0,80.0,53,毛毛雨
G339,长沙南,2025-09-12,19:54,2025-09-12,19:57,0,,34.6,26.9,0.0,0.0,0.0,0.0,12.2,30.2,93.0,72.0,3,阴
G339,衡阳东,2025-09-12,20:35,2025-09-12,20:37,0,,37.1,27.9,0.4,0.4,0.0,2.0,15.7,37.4,73.0,58.0,51,小毛毛雨
G339,耒阳西,2025-09-12,20:54,2025-09-12,21:07,2,,37.2,28.1,0.7,0.7,0.0,2.0,16.9,39.6,50.0,59.0,53,毛毛雨
G339,郴州西,2025-09-12,21:28,2025-09-12,21:30,3,,36.1,25.6,1.3,1.3,0.0,2.0,14.1,32.4,57.0,67.0,53,毛毛雨
G339,广州南,2025-09-12,22:52,,,-1,,32.4,25.4,0.0,0.0,0.0,0.0,8.0,20.2,23.0,78.0,3,阴
