车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2026-01-22,12:26,2026-01-22,12:26,0,,-2.1,-13.0,0.0,0.0,0.0,0.0,8.4,16.2,8.0,29.0,1,晴间多云
G339,石家庄,2026-01-22,13:37,2026-01-22,13:42,0,,1.0,-8.8,0.0,0.0,0.0,0.0,7.4,16.9,23.0,42.0,3,阴
G339,鹤壁东,2026-01-22,14:43,2026-01-22,15:00,0,,3.8,-5.4,0.0,0.0,0.0,0.0,18.2,36.0,16.0,53.0,2,多云
G339,新乡东,2026-01-22,15:16,2026-01-22,15:18,0,,3.6,-6.0,0.0,0.0,0.0,0.0,13.5,26.6,13.0,58.0,3,阴
G339,郑州东,2026-01-22,15:38,2026-01-22,15:42,0,,2.8,-8.4,0.0,0.0,0.0,0.0,12.6,27.4,5.0,63.0,1,晴间多云
G339,许昌东,2026-01-22,16:04,2026-01-22,16:10,1,,0.7,-10.4,0.0,0.0,0.0,0.0,12.1,25.6,14.0,70.0,3,阴
G339,漯河西,2026-01-22,16:26,2026-01-22,16:28,4,,-0.2,-9.4,0.0,0.0,0.0,0.0,12.6,25.6,14.0,75.0,3,阴
G339,驻马店西,2026-01-22,16:46,2026-01-22,16:48,4,,-0.9,-9.3,0.0,0.0,0.0,0.0,10.1,19.8,33.0,78.0,3,阴
G339,信阳东,2026-01-22,17:13,2026-01-22,17:16,4,,1.0,-7.9,0.0,0.0,0.0,0.0,8.0,14.0,36.0,74.0,3,阴
G339,武汉,2026-01-22,18:00,2026-01-22,18:20,-3,,3.4,-3.5,0.0,0.0,0.0,0.0,6.4,15.8,38.0,69.0,3,阴
G339,咸宁北,2026-01-22,18:44,2026-01-22,18:46,0,,5.0,-2.6,0.0,0.0,0.0,0.0,5.4,18.7,56.0,69.0,3,阴
G339,岳阳东,2026-01-22,19:17,2026-01-22,19:19,-2,,3.5,-2.8,0.0,0.0,0.0,0.0,10.5,23.4,37.0,74.0,3,阴
G339,长沙南,2026-01-22,19:54,2026-01-22,19:57,0,,3.3,-1.5,0.1,0.1,0.0,1.0,10.4,25.6,75.0,76.0,51,小毛毛雨
G339,衡阳东,2026-01-22,20:35,2026-01-22,20:37,0,,2.0,-1.6,0.9,0.1,0.56,6.0,8.6,18.4,89.0,81.0,71,小雪
G339,耒阳西,2026-01-22,20:54,2026-01-22,21:07,0,,2.6,-1.3,0.6,0.6,0.0,4.0,12.6,26.6,96.0,78.0,51,小毛毛雨
G339,郴州西,2026-01-22,21:28,2026-01-22,21:30,-1,,1.6,-1.4,3.1,2.0,0.77,12.0,10.3,24.5,100.0,84.0,73,中雪
G339,广州南,2026-01-22,22:52,,,-4,,9.9,6.3,0.2,0.2,0.0,2.0,15.4,35.3,99.0,63.0,51,小毛毛雨
