车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京西,2025-08-31,12:26,2025-08-31,12:26,0,,29.0,21.2,0.8,0.8,0.0,2.0,9.0,24.1,22.0,81.0,53,毛毛雨
G339,石家庄,2025-08-31,13:37,2025-08-31,13:42,0,,29.5,19.8,0.0,0.0,0.0,0.0,6.6,19.8,10.0,79.0,3,阴
G339,鹤壁东,2025-08-31,14:43,2025-08-31,15:00,7,,31.1,21.8,5.8,5.8,0.0,7.0,10.0,22.0,35.0,67.0,61,小雨
G339,新乡东,2025-08-31,15:16,2025-08-31,15:18,-1,,29.6,22.3,21.2,21.2,0.0,8.0,12.3,23.4,48.0,78.0,65,大雨
G339,郑州东,2025-08-31,15:38,2025-08-31,15:42,0,,29.4,22.6,8.6,8.6,0.0,9.0,9.2,20.5,48.0,78.0,61,小雨
G339,许昌东,2025-08-31,16:04,2025-08-31,16:10,2,,29.3,22.6,13.3,13.3,0.0,9.0,10.3,19.1,53.0,79.0,63,中雨
G339,漯河西,2025-08-31,16:26,2025-08-31,16:28,-1,,29.1,22.5,18.0,18.0,0.0,10.0,9.5,21.2,58.0,81.0,63,中雨
G339,驻马店西,2025-08-31,16:46,2025-08-31,16:48,0,,28.0,22.9,8.7,8.7,0.0,13.0,10.4,23.4,73.0,86.0,61,小雨
G339,信阳东,2025-08-31,17:13,2025-08-31,17:16,0,,28.5,24.0,3.0,3.0,0.0,7.0,9.4,27.7,83.0,85.0,53,毛毛雨
G339,武汉,2025-08-31,18:00,2025-08-31,18:20,0,,29.8,26.1,12.7,12.7,0.0,15.0,10.4,33.5,97.0,89.0,65,大雨
G339,咸宁北,2025-08-31,18:44,2025-08-31,18:46,0,,31.0,25.1,9.8,9.8,0.0,10.0,9.7,30.6,98.0,90.0,63,中雨
G339,岳阳东,2025-08-31,19:17,2025-08-31,19:19,0,,31.0,26.0,13.5,13.5,0.0,17.0,8.1,30.2,94.0,88.0,63,中雨
G339,长沙南,2025-08-31,19:54,2025-08-31,19:57,0,,33.7,25.4,6.3,6.3,0.0,12.0,11.1,34.2,97.0,83.0,61,小雨
G339,衡阳东,2025-08-31,20:35,2025-08-31,20:37,0,,36.6,26.6,5.3,5.3,0.0,3.0,11.5,31.7,91.0,68.0,63,中雨
G339,耒阳西,2025-08-31,20:54,2025-08-31,21:07,0,,35.3,25.6,0.7,0.7,0.0,4.0,9.8,24.5,89.0,78.0,51,小毛毛雨
G339,郴州西,2025-08-31,21:28,2025-08-31,21:30,1,,34.7,24.4,2.1,2.1,0.0,4.0,10.7,28.8,85.0,81.0,61,小雨
G339,广州南,2025-08-31,22:52,,,-2,,33.4,25.5,1.7,1.7,0.0,4.0,10.6,31.7,89.0,71.0,53,毛毛雨
